,num_vars,names,bounds,sample_scaled
516,1560,EX_gncore1_e,"[-10, 0]",True
517,1560,EX_mqn7_e,"[-10, 0]",True
518,1560,EX_acgal_e,"[-10, 0]",True
519,1560,EX_acnam_e,"[-10, 0]",True
520,1560,EX_pcreat_e,"[-10, 0]",True
521,1560,EX_HC00342_e,"[-10, 0]",True
522,1560,EX_CE2934_e,"[-10, 0]",True
523,1560,EX_acac_e,"[-10, 0]",True
524,1560,EX_adn_e,"[-10, 0]",True
525,1560,EX_asp__L_e,"[-10, 0]",True
526,1560,EX_but_e,"[-10, 0]",True
527,1560,EX_din_e,"[-10, 0]",True
528,1560,EX_fe2_e,"[-10, 0]",True
529,1560,EX_fe3_e,"[-10, 0]",True
530,1560,EX_gal_e,"[-10, 0]",True
531,1560,EX_glu__L_e,"[-10, 0]",True
532,1560,EX_glyb_e,"[-10, 0]",True
533,1560,EX_glyleu_e,"[-10, 0]",True
534,1560,EX_h2o_e,"[-10, 0]",True
535,1560,EX_ins_e,"[-10, 0]",True
536,1560,EX_k_e,"[-10, 0]",True
537,1560,EX_lac__L_e,"[-10, 0]",True
538,1560,EX_leu__L_e,"[-10, 0]",True
539,1560,EX_lys__L_e,"[-10, 0]",True
540,1560,EX_mal__L_e,"[-10, 0]",True
541,1560,EX_no2_e,"[-10, 0]",True
542,1560,EX_o2_e,"[-10, 0]",True
543,1560,EX_orn_e,"[-10, 0]",True
544,1560,EX_pi_e,"[-10, 0]",True
545,1560,EX_ribflv_e,"[-10, 0]",True
546,1560,EX_succ_e,"[-10, 0]",True
547,1560,EX_thymd_e,"[-10, 0]",True
548,1560,EX_urea_e,"[-10, 0]",True
549,1560,EX_uri_e,"[-10, 0]",True
550,1560,EX_dxtrn_e,"[-10, 0]",True
551,1560,EX_dhcholestanate_e,"[-10, 0]",True
552,1560,EX_pnto__R_e,"[-10, 0]",True
553,1560,EX_gly_e,"[-10, 0]",True
554,1560,EX_cys__L_e,"[-10, 0]",True
555,1560,EX_thr__L_e,"[-10, 0]",True
556,1560,EX_gln__L_e,"[-10, 0]",True
557,1560,EX_thcholstoic_e,"[-10, 0]",True
558,1560,EX_phe__L_e,"[-10, 0]",True
559,1560,EX_tyr__L_e,"[-10, 0]",True
560,1560,EX_arg__L_e,"[-10, 0]",True
561,1560,EX_for_e,"[-10, 0]",True
562,1560,EX_nac_e,"[-10, 0]",True
563,1560,EX_ind3ac_e,"[-10, 0]",True
564,1560,EX_nh4_e,"[-10, 0]",True
565,1560,EX_ac_e,"[-10, 0]",True
566,1560,EX_mqn8_e,"[-10, 0]",True
567,1560,EX_xol7aone_e,"[-10, 0]",True
568,1560,EX_drib_e,"[-10, 0]",True
569,1560,EX_fru_e,"[-10, 0]",True
570,1560,EX_glyc_e,"[-10, 0]",True
571,1560,EX_malttr_e,"[-10, 0]",True
572,1560,EX_man_e,"[-10, 0]",True
573,1560,EX_ptrc_e,"[-10, 0]",True
574,1560,EX_rib__D_e,"[-10, 0]",True
575,1560,EX_spmd_e,"[-10, 0]",True
576,1560,EX_pydxn_e,"[-10, 0]",True
577,1560,EX_pydx_e,"[-10, 0]",True
578,1560,EX_pydam_e,"[-10, 0]",True
579,1560,EX_arab__L_e,"[-10, 0]",True
580,1560,EX_gam_e,"[-10, 0]",True
581,1560,EX_pyr_e,"[-10, 0]",True
582,1560,EX_tre_e,"[-10, 0]",True
583,1560,EX_4abut_e,"[-10, 0]",True
584,1560,EX_btn_e,"[-10, 0]",True
585,1560,EX_ade_e,"[-10, 0]",True
586,1560,EX_etoh_e,"[-10, 0]",True
587,1560,EX_acald_e,"[-10, 0]",True
588,1560,EX_taur_e,"[-10, 0]",True
589,1560,EX_tym_e,"[-10, 0]",True
590,1560,EX_3hadpac_e,"[-10, 0]",True
591,1560,EX_ethmalac_e,"[-10, 0]",True
592,1560,EX_lanost_e,"[-10, 0]",True
593,1560,EX_hexgly_e,"[-10, 0]",True
594,1560,EX_subgly_e,"[-10, 0]",True
595,1560,EX_4ohbut_e,"[-10, 0]",True
596,1560,EX_3mox4hoxm_e,"[-10, 0]",True
597,1560,EX_CE2026_e,"[-10, 0]",True
598,1560,EX_thexdd_e,"[-10, 0]",True
599,1560,EX_hexdtr_e,"[-10, 0]",True
600,1560,EX_eic21114tr_e,"[-10, 0]",True
601,1560,EX_CE4968_e,"[-10, 0]",True
602,1560,EX_dhea_e,"[-10, 0]",True
603,1560,EX_ahandrostan_e,"[-10, 0]",True
604,1560,EX_andrstandn_e,"[-10, 0]",True
605,1560,EX_CE2209_e,"[-10, 0]",True
606,1560,EX_estrone_e,"[-10, 0]",True
607,1560,EX_C05299_e,"[-10, 0]",True
608,1560,EX_C05302_e,"[-10, 0]",True
609,1560,EX_11docrtsl_e,"[-10, 0]",True
610,1560,EX_agm_e,"[-10, 0]",True
611,1560,EX_prgnlone_e,"[-10, 0]",True
612,1560,EX_17ahprgnlone_e,"[-10, 0]",True
613,1560,EX_C03681_e,"[-10, 0]",True
614,1560,EX_prgnlones_e,"[-10, 0]",True
615,1560,EX_CE1352_e,"[-10, 0]",True
616,1560,EX_xol24oh_e,"[-10, 0]",True
617,1560,EX_xol25oh_e,"[-10, 0]",True
618,1560,EX_chsterols_e,"[-10, 0]",True
619,1560,EX_3ityr__L_e,"[-10, 0]",True
620,1560,EX_T4hcinnm_e,"[-10, 0]",True
621,1560,EX_35diotyr_e,"[-10, 0]",True
622,1560,EX_13_cis_retn_e,"[-10, 0]",True
623,1560,EX_18harachd_e,"[-10, 0]",True
624,1560,EX_HC00460_e,"[-10, 0]",True
625,1560,EX_vanillac_e,"[-10, 0]",True
626,1560,EX_CE7090_e,"[-10, 0]",True
627,1560,EX_CE7096_e,"[-10, 0]",True
628,1560,EX_CE4877_e,"[-10, 0]",True
629,1560,EX_CE1447_e,"[-10, 0]",True
630,1560,EX_trypta_e,"[-10, 0]",True
631,1560,EX_CE2006_e,"[-10, 0]",True
632,1560,EX_C10164_e,"[-10, 0]",True
633,1560,EX_n8aspmd_e,"[-10, 0]",True
634,1560,EX_CE6205_e,"[-10, 0]",True
635,1560,EX_C09642_e,"[-10, 0]",True
636,1560,EX_C05769_e,"[-10, 0]",True
637,1560,EX_C05770_e,"[-10, 0]",True
638,1560,EX_ppbng_e,"[-10, 0]",True
639,1560,EX_12ppd__R_e,"[-10, 0]",True
640,1560,EX_dopa4sf_e,"[-10, 0]",True
641,1560,EX_CE0737_e,"[-10, 0]",True
642,1560,EX_2hiv_e,"[-10, 0]",True
643,1560,EX_4glu56dihdind_e,"[-10, 0]",True
644,1560,EX_hdd2crn_e,"[-10, 0]",True
645,1560,EX_im4ac_e,"[-10, 0]",True
646,1560,EX_CE1918_e,"[-10, 0]",True
647,1560,EX_mlthf_e,"[-10, 0]",True
648,1560,EX_CE5025_e,"[-10, 0]",True
649,1560,EX_CE2172_e,"[-10, 0]",True
650,1560,EX_ppp9_e,"[-10, 0]",True
651,1560,EX_aact_e,"[-10, 0]",True
652,1560,EX_CE5629_e,"[-10, 0]",True
653,1560,EX_CE2705_e,"[-10, 0]",True
654,1560,EX_prist_e,"[-10, 0]",True
655,1560,EX_CE2049_e,"[-10, 0]",True
656,1560,EX_gd3_hs_e,"[-10, 0]",True
657,1560,EX_CE2047_e,"[-10, 0]",True
658,1560,EX_gm3_hs_e,"[-10, 0]",True
659,1560,EX_2m3hbu_e,"[-10, 0]",True
660,1560,EX_5a2opntn_e,"[-10, 0]",True
661,1560,EX_arg__D_e,"[-10, 0]",True
662,1560,EX_idl_hs_e,"[-10, 0]",True
663,1560,EX_ldl_hs_e,"[-10, 0]",True
664,1560,EX_hdl_hs_e,"[-10, 0]",True
665,1560,EX_HC00005_e,"[-10, 0]",True
666,1560,EX_2m3hvac_e,"[-10, 0]",True
667,1560,EX_pail_hs_e,"[-10, 0]",True
668,1560,EX_CE1243_e,"[-10, 0]",True
669,1560,EX_galgluside_hs_e,"[-10, 0]",True
670,1560,EX_ga1_hs_e,"[-10, 0]",True
671,1560,EX_gt1b_hs_e,"[-10, 0]",True
672,1560,EX_3mglutac_e,"[-10, 0]",True
673,1560,EX_cmpacna_e,"[-10, 0]",True
674,1560,EX_gd2_hs_e,"[-10, 0]",True
675,1560,EX_3mglutr_e,"[-10, 0]",True
676,1560,EX_12dhchol_e,"[-10, 0]",True
677,1560,EX_3dhchol_e,"[-10, 0]",True
678,1560,EX_3dhlchol_e,"[-10, 0]",True
679,1560,EX_7dhcdchol_e,"[-10, 0]",True
680,1560,EX_ca24g_e,"[-10, 0]",True
681,1560,EX_ca3s_e,"[-10, 0]",True
682,1560,EX_cdca24g_e,"[-10, 0]",True
683,1560,EX_coprost_e,"[-10, 0]",True
684,1560,EX_dca3s_e,"[-10, 0]",True
685,1560,EX_hdca24g_e,"[-10, 0]",True
686,1560,EX_hdca6g_e,"[-10, 0]",True
687,1560,EX_icdchol_e,"[-10, 0]",True
688,1560,EX_lca3g_e,"[-10, 0]",True
689,1560,EX_tca3s_e,"[-10, 0]",True
690,1560,EX_tdca3s_e,"[-10, 0]",True
691,1560,EX_thyochol_e,"[-10, 0]",True
692,1560,EX_tudca3s_e,"[-10, 0]",True
693,1560,EX_mem2emgacpail_prot_hs_e,"[-10, 0]",True
694,1560,EX_nadh_e,"[-10, 0]",True
695,1560,EX_glc__D_e,"[-10, 0]",True
696,1560,EX_3hlvstacid_e,"[-10, 0]",True
697,1560,EX_3hpvs_e,"[-10, 0]",True
698,1560,EX_13dmt_e,"[-10, 0]",True
699,1560,EX_1513tacr_e,"[-10, 0]",True
700,1560,EX_1hibupglu__S_e,"[-10, 0]",True
701,1560,EX_2hatvacidgluc_e,"[-10, 0]",True
702,1560,EX_2hibupglu__S_e,"[-10, 0]",True
703,1560,EX_31dmt_e,"[-10, 0]",True
704,1560,EX_35dsmv_e,"[-10, 0]",True
705,1560,EX_3hibup__R_e,"[-10, 0]",True
706,1560,EX_3ohacmp_e,"[-10, 0]",True
707,1560,EX_4hatvacid_e,"[-10, 0]",True
708,1560,EX_4hmdgluc_e,"[-10, 0]",True
709,1560,EX_56dhpvs_e,"[-10, 0]",True
710,1560,EX_5ohfvs_e,"[-10, 0]",True
711,1560,EX_6epvs_e,"[-10, 0]",True
712,1560,EX_lvst_e,"[-10, 0]",True
713,1560,EX_meracmp_e,"[-10, 0]",True
714,1560,EX_nfdac_e,"[-10, 0]",True
715,1560,EX_oxyp_e,"[-10, 0]",True
716,1560,EX_ptvstm3_e,"[-10, 0]",True
717,1560,EX_6hmsmvacid_e,"[-10, 0]",True
718,1560,EX_6ohfvs_e,"[-10, 0]",True
719,1560,EX_7ahglz_e,"[-10, 0]",True
720,1560,EX_7bhglz_e,"[-10, 0]",True
721,1560,EX_7hpvs_e,"[-10, 0]",True
722,1560,EX_acmpglut_e,"[-10, 0]",True
723,1560,EX_am19cs_e,"[-10, 0]",True
724,1560,EX_pvs_e,"[-10, 0]",True
725,1560,EX_pvsgluc_e,"[-10, 0]",True
726,1560,EX_smv_e,"[-10, 0]",True
727,1560,EX_smvacid_e,"[-10, 0]",True
728,1560,EX_sulpacmp_e,"[-10, 0]",True
729,1560,EX_tacr_e,"[-10, 0]",True
730,1560,EX_thrfvs_e,"[-10, 0]",True
731,1560,EX_tmd_e,"[-10, 0]",True
732,1560,EX_tmdm1_e,"[-10, 0]",True
733,1560,EX_tmdm3_e,"[-10, 0]",True
734,1560,EX_am1alcs_e,"[-10, 0]",True
735,1560,EX_am1c4n9cs_e,"[-10, 0]",True
736,1560,EX_am1cglc_e,"[-10, 0]",True
737,1560,EX_am1csa_e,"[-10, 0]",True
738,1560,EX_tripvs_e,"[-10, 0]",True
739,1560,EX_am4ncs_e,"[-10, 0]",True
740,1560,EX_am9csa_e,"[-10, 0]",True
741,1560,EX_atvacid_e,"[-10, 0]",True
742,1560,EX_caribup__R_e,"[-10, 0]",True
743,1560,EX_crvs_e,"[-10, 0]",True
744,1560,EX_crvsm24_e,"[-10, 0]",True
745,1560,EX_csa_e,"[-10, 0]",True
746,1560,EX_dhglz_e,"[-10, 0]",True
747,1560,EX_dspvs_e,"[-10, 0]",True
748,1560,EX_epoxtac_e,"[-10, 0]",True
749,1560,EX_fvs_e,"[-10, 0]",True
750,1560,EX_fvstetglu_e,"[-10, 0]",True
751,1560,EX_glc3meacp_e,"[-10, 0]",True
752,1560,EX_glz_e,"[-10, 0]",True
753,1560,EX_gtacmp_e,"[-10, 0]",True
754,1560,EX_ibup__R_e,"[-10, 0]",True
755,1560,EX_ibupgluc_e,"[-10, 0]",True
756,1560,EX_isolvstacid_e,"[-10, 0]",True
757,1560,EX_lst4exp_e,"[-10, 0]",True
758,1560,EX_lstn_e,"[-10, 0]",True
759,1560,EX_lstnm1_e,"[-10, 0]",True
760,1560,EX_caproic_e,"[-10, 0]",True
761,1560,EX_1a25dhvitd2_e,"[-10, 0]",True
762,1560,EX_M00234_e,"[-10, 0]",True
763,1560,EX_M01807_e,"[-10, 0]",True
764,1560,EX_M00503_e,"[-10, 0]",True
765,1560,EX_M02837_e,"[-10, 0]",True
766,1560,EX_M01820_e,"[-10, 0]",True
767,1560,EX_M00510_e,"[-10, 0]",True
768,1560,EX_M00008_e,"[-10, 0]",True
769,1560,EX_gpi_sig_e,"[-10, 0]",True
770,1560,EX_kdn_e,"[-10, 0]",True
771,1560,EX_m3gacpail_prot_hs_e,"[-10, 0]",True
772,1560,EX_dolichol__L_e,"[-10, 0]",True
773,1560,EX_M00019_e,"[-10, 0]",True
774,1560,EX_M00115_e,"[-10, 0]",True
775,1560,EX_M00117_e,"[-10, 0]",True
776,1560,EX_M00315_e,"[-10, 0]",True
777,1560,EX_M00341_e,"[-10, 0]",True
778,1560,EX_M01197_e,"[-10, 0]",True
779,1560,EX_M01235_e,"[-10, 0]",True
780,1560,EX_M01238_e,"[-10, 0]",True
781,1560,EX_M01582_e,"[-10, 0]",True
782,1560,EX_M02053_e,"[-10, 0]",True
783,1560,EX_M02457_e,"[-10, 0]",True
784,1560,EX_M02745_e,"[-10, 0]",True
785,1560,EX_M02560_e,"[-10, 0]",True
786,1560,EX_C01601_e,"[-10, 0]",True
787,1560,EX_M02108_e,"[-10, 0]",True
788,1560,EX_M03134_e,"[-10, 0]",True
789,1560,EX_M01111_e,"[-10, 0]",True
790,1560,EX_h2co3_e,"[-10, 0]",True
791,1560,EX_M01870_e,"[-10, 0]",True
792,1560,EX_ditp_e,"[-10, 0]",True
793,1560,EX_M02446_e,"[-10, 0]",True
794,1560,EX_M02447_e,"[-10, 0]",True
795,1560,EX_itacon_e,"[-10, 0]",True
796,1560,EX_4pyrdx_e,"[-10, 0]",True
797,1560,EX_5adtststeroneglc_e,"[-10, 0]",True
798,1560,EX_5dhf_e,"[-10, 0]",True
799,1560,EX_5homeprazole_e,"[-10, 0]",True
800,1560,EX_10fthf_e,"[-10, 0]",True
801,1560,EX_1glyc_hs_e,"[-10, 0]",True
802,1560,EX_2425dhvitd2_e,"[-10, 0]",True
803,1560,EX_2425dhvitd3_e,"[-10, 0]",True
804,1560,EX_25hvitd2_e,"[-10, 0]",True
805,1560,EX_34dhoxpeg_e,"[-10, 0]",True
806,1560,EX_3aib_e,"[-10, 0]",True
807,1560,EX_3aib__D_e,"[-10, 0]",True
808,1560,EX_3mlda_e,"[-10, 0]",True
809,1560,EX_4hdebrisoquine_e,"[-10, 0]",True
810,1560,EX_4mtolbutamide_e,"[-10, 0]",True
811,1560,EX_4nph_e,"[-10, 0]",True
812,1560,EX_4nphsf_e,"[-10, 0]",True
813,1560,EX_6thf_e,"[-10, 0]",True
814,1560,EX_abt_e,"[-10, 0]",True
815,1560,EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e,"[-10, 0]",True
816,1560,EX_ach_e,"[-10, 0]",True
817,1560,EX_acn13acngalgbside_hs_e,"[-10, 0]",True
818,1560,EX_acn23acngalgbside_hs_e,"[-10, 0]",True
819,1560,EX_acnacngalgbside_hs_e,"[-10, 0]",True
820,1560,EX_acngalacglcgal14acglcgalgluside_hs_e,"[-10, 0]",True
821,1560,EX_adprbp_e,"[-10, 0]",True
822,1560,EX_adrn_e,"[-10, 0]",True
823,1560,EX_adrnl_e,"[-10, 0]",True
824,1560,EX_aflatoxin_e,"[-10, 0]",True
825,1560,EX_ak2lgchol_hs_e,"[-10, 0]",True
826,1560,EX_amp_e,"[-10, 0]",True
827,1560,EX_apnnox_e,"[-10, 0]",True
828,1560,EX_aprgstrn_e,"[-10, 0]",True
829,1560,EX_aqcobal_e,"[-10, 0]",True
830,1560,EX_arachd_e,"[-10, 0]",True
831,1560,EX_ascb__L_e,"[-10, 0]",True
832,1560,EX_asp__D_e,"[-10, 0]",True
833,1560,EX_atp_e,"[-10, 0]",True
834,1560,EX_bilglcur_e,"[-10, 0]",True
835,1560,EX_bilirub_e,"[-10, 0]",True
836,1560,EX_camp_e,"[-10, 0]",True
837,1560,EX_chsterol_e,"[-10, 0]",True
838,1560,EX_cmp_e,"[-10, 0]",True
839,1560,EX_co_e,"[-10, 0]",True
840,1560,EX_crtsl_e,"[-10, 0]",True
841,1560,EX_cspg_a_e,"[-10, 0]",True
842,1560,EX_cspg_b_e,"[-10, 0]",True
843,1560,EX_cspg_d_e,"[-10, 0]",True
844,1560,EX_debrisoquine_e,"[-10, 0]",True
845,1560,EX_dgchol_e,"[-10, 0]",True
846,1560,EX_dopasf_e,"[-10, 0]",True
847,1560,EX_ebastineoh_e,"[-10, 0]",True
848,1560,EX_elaid_e,"[-10, 0]",True
849,1560,EX_estradiol_e,"[-10, 0]",True
850,1560,EX_estriolglc_e,"[-10, 0]",True
851,1560,EX_estroneglc_e,"[-10, 0]",True
852,1560,EX_estrones_e,"[-10, 0]",True
853,1560,EX_fuc13galacglcgal14acglcgalgluside_hs_e,"[-10, 0]",True
854,1560,EX_fuc14galacglcgalgluside_hs_e,"[-10, 0]",True
855,1560,EX_fucacgalfucgalacglcgalgluside_hs_e,"[-10, 0]",True
856,1560,EX_fucacngal14acglcgalgluside_hs_e,"[-10, 0]",True
857,1560,EX_fucfuc132galacglcgal14acglcgalgluside_hs_e,"[-10, 0]",True
858,1560,EX_fucfucfucgalacglcgal14acglcgalgluside_hs_e,"[-10, 0]",True
859,1560,EX_fucgalfucgalacglcgalgluside_hs_e,"[-10, 0]",True
860,1560,EX_galfuc12gal14acglcgalgluside_hs_e,"[-10, 0]",True
861,1560,EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_e,"[-10, 0]",True
862,1560,EX_galgalgalthcrm_hs_e,"[-10, 0]",True
863,1560,EX_gbside_hs_e,"[-10, 0]",True
864,1560,EX_gchola_e,"[-10, 0]",True
865,1560,EX_gd1b2_hs_e,"[-10, 0]",True
866,1560,EX_glygn2_e,"[-10, 0]",True
867,1560,EX_glygn4_e,"[-10, 0]",True
868,1560,EX_glygn5_e,"[-10, 0]",True
869,1560,EX_gmp_e,"[-10, 0]",True
870,1560,EX_gp1c_hs_e,"[-10, 0]",True
871,1560,EX_gq1b_hs_e,"[-10, 0]",True
872,1560,EX_gthrd_e,"[-10, 0]",True
873,1560,EX_gtp_e,"[-10, 0]",True
874,1560,EX_h2o2_e,"[-10, 0]",True
875,1560,EX_hco3_e,"[-10, 0]",True
876,1560,EX_hdca_e,"[-10, 0]",True
877,1560,EX_hestratriol_e,"[-10, 0]",True
878,1560,EX_hista_e,"[-10, 0]",True
879,1560,EX_hpdca_e,"[-10, 0]",True
880,1560,EX_idp_e,"[-10, 0]",True
881,1560,EX_inost_e,"[-10, 0]",True
882,1560,EX_ksi_deg1_e,"[-10, 0]",True
883,1560,EX_ksii_core2_e,"[-10, 0]",True
884,1560,EX_leuktrA4_e,"[-10, 0]",True
885,1560,EX_leuktrF4_e,"[-10, 0]",True
886,1560,EX_lgnc_e,"[-10, 0]",True
887,1560,EX_lneldc_e,"[-10, 0]",True
888,1560,EX_lnlncg_e,"[-10, 0]",True
889,1560,EX_mag_hs_e,"[-10, 0]",True
890,1560,EX_n2m2nmasn_e,"[-10, 0]",True
891,1560,EX_ncam_e,"[-10, 0]",True
892,1560,EX_no_e,"[-10, 0]",True
893,1560,EX_nrpphrsf_e,"[-10, 0]",True
894,1560,EX_nrvnc_e,"[-10, 0]",True
895,1560,EX_o2s_e,"[-10, 0]",True
896,1560,EX_omeprazole_e,"[-10, 0]",True
897,1560,EX_pe_hs_e,"[-10, 0]",True
898,1560,EX_peplys_e,"[-10, 0]",True
899,1560,EX_pglyc_hs_e,"[-10, 0]",True
900,1560,EX_prgstrn_e,"[-10, 0]",True
901,1560,EX_prostge1_e,"[-10, 0]",True
902,1560,EX_ptdca_e,"[-10, 0]",True
903,1560,EX_rbt_e,"[-10, 0]",True
904,1560,EX_retinol_9_cis_e,"[-10, 0]",True
905,1560,EX_retinol_cis_11_e,"[-10, 0]",True
906,1560,EX_retn_e,"[-10, 0]",True
907,1560,EX_retnglc_e,"[-10, 0]",True
908,1560,EX_Rtotal_e,"[-10, 0]",True
909,1560,EX_s2l2fn2m2masn_e,"[-10, 0]",True
910,1560,EX_sl__L_e,"[-10, 0]",True
911,1560,EX_sphs1p_e,"[-10, 0]",True
912,1560,EX_srtn_e,"[-10, 0]",True
913,1560,EX_strch1_e,"[-10, 0]",True
914,1560,EX_strch2_e,"[-10, 0]",True
915,1560,EX_tag__D_e,"[-10, 0]",True
916,1560,EX_tethex3_e,"[-10, 0]",True
917,1560,EX_tettet6_e,"[-10, 0]",True
918,1560,EX_thf_e,"[-10, 0]",True
919,1560,EX_thmtp_e,"[-10, 0]",True
920,1560,EX_thyox__L_e,"[-10, 0]",True
921,1560,EX_tmndnc_e,"[-10, 0]",True
922,1560,EX_tolbutamide_e,"[-10, 0]",True
923,1560,EX_tststerone_e,"[-10, 0]",True
924,1560,EX_tsul_e,"[-10, 0]",True
925,1560,EX_txa2_e,"[-10, 0]",True
926,1560,EX_ump_e,"[-10, 0]",True
927,1560,EX_urate_e,"[-10, 0]",True
928,1560,EX_utp_e,"[-10, 0]",True
929,1560,EX_vacc_e,"[-10, 0]",True
930,1560,EX_whtststerone_e,"[-10, 0]",True
931,1560,EX_xolest_hs_e,"[-10, 0]",True
932,1560,EX_xolest2_hs_e,"[-10, 0]",True
933,1560,EX_xoltri24_e,"[-10, 0]",True
934,1560,EX_xylt_e,"[-10, 0]",True
935,1560,EX_yvite_e,"[-10, 0]",True
936,1560,EX_sprm_e,"[-10, 0]",True
937,1560,EX_CE1940_e,"[-10, 0]",True
938,1560,EX_CE1936_e,"[-10, 0]",True
939,1560,EX_maltpt_e,"[-10, 0]",True
940,1560,EX_CE2916_e,"[-10, 0]",True
941,1560,EX_CE2917_e,"[-10, 0]",True
942,1560,EX_CE2839_e,"[-10, 0]",True
943,1560,EX_CE1950_e,"[-10, 0]",True
944,1560,EX_23cump_e,"[-10, 0]",True
945,1560,EX_CE5788_e,"[-10, 0]",True
946,1560,EX_CE5789_e,"[-10, 0]",True
947,1560,EX_CE5798_e,"[-10, 0]",True
948,1560,EX_CE5791_e,"[-10, 0]",True
949,1560,EX_CE5867_e,"[-10, 0]",True
950,1560,EX_CE5869_e,"[-10, 0]",True
951,1560,EX_CE4633_e,"[-10, 0]",True
952,1560,EX_CE1926_e,"[-10, 0]",True
953,1560,EX_udpgal_e,"[-10, 0]",True
954,1560,EX_crm_hs_e,"[-10, 0]",True
955,1560,EX_galside_hs_e,"[-10, 0]",True
956,1560,EX_CE0074_e,"[-10, 0]",True
957,1560,EX_12dgr120_e,"[-10, 0]",True
958,1560,EX_C04849_e,"[-10, 0]",True
959,1560,EX_3bcrn_e,"[-10, 0]",True
960,1560,EX_3ddcrn_e,"[-10, 0]",True
961,1560,EX_3deccrn_e,"[-10, 0]",True
962,1560,EX_3hexdcrn_e,"[-10, 0]",True
963,1560,EX_3octdec2crn_e,"[-10, 0]",True
964,1560,EX_3octdeccrn_e,"[-10, 0]",True
965,1560,EX_3octdece1crn_e,"[-10, 0]",True
966,1560,EX_3tdcrn_e,"[-10, 0]",True
967,1560,EX_3tetd7ecoacrn_e,"[-10, 0]",True
968,1560,EX_3ttetddcoacrn_e,"[-10, 0]",True
969,1560,EX_c16dc_e,"[-10, 0]",True
970,1560,EX_c4crn_e,"[-10, 0]",True
971,1560,EX_c51crn_e,"[-10, 0]",True
972,1560,EX_c6dc_e,"[-10, 0]",True
973,1560,EX_c81crn_e,"[-10, 0]",True
974,1560,EX_c8dc_e,"[-10, 0]",True
975,1560,EX_ddece1crn_e,"[-10, 0]",True
976,1560,EX_ddeccrn_e,"[-10, 0]",True
977,1560,EX_doco13ac_e,"[-10, 0]",True
978,1560,EX_ivcrn_e,"[-10, 0]",True
979,1560,EX_tetdec2crn_e,"[-10, 0]",True
980,1560,EX_tetdece1crn_e,"[-10, 0]",True
981,1560,EX_prostgi2_e,"[-10, 0]",True
982,1560,EX_cdp_e,"[-10, 0]",True
983,1560,EX_dtdp_e,"[-10, 0]",True
984,1560,EX_HC00955_e,"[-10, 0]",True
985,1560,EX_HC00004_e,"[-10, 0]",True
986,1560,EX_C02470_e,"[-10, 0]",True
987,1560,EX_HC02193_e,"[-10, 0]",True
988,1560,EX_HC02196_e,"[-10, 0]",True
989,1560,EX_HC02220_e,"[-10, 0]",True
990,1560,EX_HC02194_e,"[-10, 0]",True
991,1560,EX_HC02197_e,"[-10, 0]",True
992,1560,EX_HC02187_e,"[-10, 0]",True
993,1560,EX_HC02180_e,"[-10, 0]",True
994,1560,EX_HC02202_e,"[-10, 0]",True
995,1560,EX_malcoa_e,"[-10, 0]",True
996,1560,EX_gltcho_e,"[-10, 0]",True
997,1560,EX_glygly_e,"[-10, 0]",True
998,1560,EX_gum_e,"[-10, 0]",True
999,1560,EX_gumdchac_e,"[-10, 0]",True
1000,1560,EX_gumgchol_e,"[-10, 0]",True
1001,1560,EX_pectindchac_e,"[-10, 0]",True
1002,1560,EX_psyltdechol_e,"[-10, 0]",True
1003,1560,EX_tdechola_e,"[-10, 0]",True
1004,1560,EX_cysam_e,"[-10, 0]",True
1005,1560,EX_dpcoa_e,"[-10, 0]",True
1006,1560,EX_fmn_e,"[-10, 0]",True
1007,1560,EX_hyptaur_e,"[-10, 0]",True
1008,1560,EX_oh1_e,"[-10, 0]",True
1009,1560,EX_q10_e,"[-10, 0]",True
1010,1560,EX_argsuc_e,"[-10, 0]",True
1011,1560,EX_stcrn_e,"[-10, 0]",True
1012,1560,EX_hdcecrn_e,"[-10, 0]",True
1013,1560,EX_7dhchsterol_e,"[-10, 0]",True
1014,1560,EX_acgly_e,"[-10, 0]",True
1015,1560,EX_aclys_e,"[-10, 0]",True
1016,1560,EX_acorn_e,"[-10, 0]",True
1017,1560,EX_alaala_e,"[-10, 0]",True
1018,1560,EX_4mop_e,"[-10, 0]",True
1019,1560,EX_5mta_e,"[-10, 0]",True
1020,1560,EX_adpac_e,"[-10, 0]",True
1021,1560,EX_biliverd_e,"[-10, 0]",True
1022,1560,EX_C04805_e,"[-10, 0]",True
1023,1560,EX_C06315_e,"[-10, 0]",True
1024,1560,EX_C11695_e,"[-10, 0]",True
1025,1560,EX_C14768_e,"[-10, 0]",True
1026,1560,EX_C14770_e,"[-10, 0]",True
1027,1560,EX_C14825_e,"[-10, 0]",True
1028,1560,EX_C14826_e,"[-10, 0]",True
1029,1560,EX_CE0955_e,"[-10, 0]",True
1030,1560,EX_5oxpro_e,"[-10, 0]",True
1031,1560,EX_cbasp_e,"[-10, 0]",True
1032,1560,EX_CE1556_e,"[-10, 0]",True
1033,1560,EX_CE2028_e,"[-10, 0]",True
1034,1560,EX_CE2445_e,"[-10, 0]",True
1035,1560,EX_CE2537_e,"[-10, 0]",True
1036,1560,EX_CE5304_e,"[-10, 0]",True
