,S1,S1_conf,ST,ST_conf
292,1.4849059287231656e-13,7.198182870131249e-13,2.1875965223438293e-26,1.4376792303936294e-25
293,0.044542585129930236,0.3558354545600908,0.0019427109741080538,0.010734911721604281
294,2.555444943703734e-13,1.5889390391402444e-12,4.430573475948003e-26,2.5715859768793003e-25
295,7.843809121832863e-14,3.68184159678994e-13,1.6828592160813722e-26,1.3981350668217435e-25
296,1.0308411657838363e-13,3.7284517108946323e-13,1.9070798224341872e-26,1.4038538304850395e-25
297,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
298,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
299,1.0308411657838363e-13,3.7284517108946323e-13,1.9070798224341872e-26,1.4038538304850395e-25
300,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
301,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
302,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
303,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
304,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
305,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
306,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
307,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
308,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
309,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
310,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
311,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
312,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
313,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
314,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
315,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
316,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
317,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
318,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
319,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
320,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
321,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
322,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
323,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
324,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
325,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
326,9.076639956345282e-14,3.6669809382529954e-13,1.7389625560633006e-26,1.3989423457065482e-25
327,4.0164326683686795e-14,2.417942447242372e-13,3.365718514978458e-27,9.457168329800056e-27
328,5.0869066362253983e-14,3.528250500097366e-13,1.2900876685180771e-26,3.2291894371982064e-26
329,2.747088260602342e-14,2.295074947697754e-13,5.610333998192842e-28,4.687194507775325e-27
330,2.747088260602342e-14,2.295074947697754e-13,5.610333998192842e-28,4.687194507775325e-27
331,2.747088260602342e-14,2.295074947697754e-13,5.610333998192842e-28,4.687194507775325e-27
332,2.747088260602342e-14,2.295074947697754e-13,5.610333998192842e-28,4.687194507775325e-27
333,2.747088260602342e-14,2.295074947697754e-13,5.610333998192842e-28,4.687194507775325e-27
334,2.747088260602342e-14,2.295074947697754e-13,5.610333998192842e-28,4.687194507775325e-27
335,2.747088260602342e-14,2.295074947697754e-13,5.610333998192842e-28,4.687194507775325e-27
336,2.747088260602342e-14,2.295074947697754e-13,5.610333998192842e-28,4.687194507775325e-27
337,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
338,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
339,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
340,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
341,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
342,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
343,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
344,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
345,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
346,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
347,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
348,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
349,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
350,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
351,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
352,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
353,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
354,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
355,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
356,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
357,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
358,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
359,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
360,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
361,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
362,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
363,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
364,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
365,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
366,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
367,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
368,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
369,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
370,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
371,2.1093748847458937e-14,2.4325626965948e-13,1.1215849157013217e-27,7.034663136773691e-27
372,3.6974333705179186e-14,1.5932816362578306e-13,5.0464090877107926e-27,2.174576286514119e-26
373,0.01001730324867092,0.125420563059017,0.0005037859976520287,0.0014878051620143397
374,-2.992001278925928e-14,4.890970124880832e-13,5.6098521142555955e-27,1.8462650812255386e-26
375,2.4677863179013152e-14,2.4057573590050465e-13,1.6831001994578526e-27,4.7405881478064415e-27
376,-1.5121327772134464e-14,1.1804350422408307e-13,2.805166999096421e-27,9.508574498891315e-27
377,-6.692618431339663e-14,7.049409821299869e-13,6.731918913894163e-27,4.1335768674773856e-26
378,-7.925449265852083e-14,6.952337867962586e-13,6.17088551407488e-27,4.166883477831916e-26
379,-7.925449265852083e-14,6.952337867962586e-13,6.17088551407488e-27,4.166883477831916e-26
380,-7.925449265852083e-14,6.952337867962586e-13,6.17088551407488e-27,4.166883477831916e-26
381,-7.925449265852083e-14,6.952337867962586e-13,6.17088551407488e-27,4.166883477831916e-26
382,-7.925449265852083e-14,6.952337867962586e-13,6.17088551407488e-27,4.166883477831916e-26
383,-7.925449265852083e-14,6.952337867962586e-13,6.17088551407488e-27,4.166883477831916e-26
384,-7.925449265852083e-14,6.952337867962586e-13,6.17088551407488e-27,4.166883477831916e-26
385,-7.925449265852083e-14,6.952337867962586e-13,6.17088551407488e-27,4.166883477831916e-26
386,-3.307816794880872e-14,4.784060745910854e-13,3.366200398915705e-27,1.8125900675673923e-26
387,-6.414375621657976e-14,7.107910663485105e-13,7.852058177783746e-27,4.1710566377983006e-26
388,-6.692618431339663e-14,7.049409821299869e-13,6.731918913894163e-27,4.1335768674773856e-26
389,-6.692618431339663e-14,7.049409821299869e-13,6.731918913894163e-27,4.1335768674773856e-26
390,-3.9455301707373205e-14,4.780794795077927e-13,3.9267519147977426e-27,1.846976340608945e-26
391,2.747088260602342e-14,2.295074947697754e-13,5.610333998192842e-28,4.687194507775325e-27
392,1.2254513668279888e-13,6.811782261983568e-13,1.1217294601785672e-26,4.367981424352405e-26
393,7.603551405950578e-14,6.96657880555964e-13,5.6098521142555955e-27,4.2104924615932e-26
394,1.2254513668279888e-13,6.811782261983568e-13,1.1217294601785672e-26,4.367981424352405e-26
395,1.2254513668279888e-13,6.811782261983568e-13,1.1217294601785672e-26,4.367981424352405e-26
396,1.2254513668279888e-13,6.811782261983568e-13,1.1217294601785672e-26,4.367981424352405e-26
397,1.2254513668279888e-13,6.811782261983568e-13,1.1217294601785672e-26,4.367981424352405e-26
398,1.2254513668279888e-13,6.811782261983568e-13,1.1217294601785672e-26,4.367981424352405e-26
399,1.2254513668279888e-13,6.811782261983568e-13,1.1217294601785672e-26,4.367981424352405e-26
400,1.0145138783533994e-13,4.5255258412949407e-13,7.851576086807213e-27,2.5775195832179875e-26
401,8.553896515866155e-14,4.697361672549681e-13,7.851094202869967e-27,2.679892688418078e-26
402,1.0662997351030676e-13,7.023826790217474e-13,1.233887941396735e-26,4.850754733612145e-26
403,6.122349721637383e-14,2.877768843184813e-13,8.411645615232362e-27,3.106145838355999e-26
404,-5.816348430687562e-14,4.765334876402424e-13,5.048336726979422e-27,2.7694309925177034e-26
405,1.161652624284207e-13,6.951971972070415e-13,1.2899912813786635e-26,4.7854889739408456e-26
406,1.161652624284207e-13,6.951971972070415e-13,1.2899912813786635e-26,4.7854889739408456e-26
407,1.6155637571209179e-13,1.3863065822506012e-12,2.2989839478545454e-26,1.6785123225413583e-25
408,1.7105982681124754e-13,1.1420531256449056e-12,2.186680911807168e-26,1.1558160301631267e-25
409,1.4358894420522413e-13,9.16982058894333e-13,1.681943646952568e-26,7.581306339982839e-26
410,1.615245378931336e-13,1.1494733043549698e-12,2.1305775718252396e-26,1.1614173700124294e-25
411,1.7105982681124754e-13,1.1420531256449056e-12,2.186680911807168e-26,1.1558160301631267e-25
412,6.281732004326988e-15,3.220581446502587e-13,8.411645615232362e-27,3.106145838355999e-26
413,-3.253556913786939e-15,3.15957687730151e-13,7.850612215413077e-27,3.1531217811456544e-26
414,6.281732004326988e-15,3.220581446502587e-13,8.411645615232362e-27,3.106145838355999e-26
415,6.281732004326988e-15,3.220581446502587e-13,8.411645615232362e-27,3.106145838355999e-26
416,6.281732004326988e-15,3.220581446502587e-13,8.411645615232362e-27,3.106145838355999e-26
417,6.281732004326988e-15,3.220581446502587e-13,8.411645615232362e-27,3.106145838355999e-26
418,4.89270266902078e-14,4.928120025521423e-13,7.292470326256558e-27,2.7050899018401276e-26
419,-1.8364293355728e-14,2.7538099737755423e-13,3.926269927340853e-27,2.249824605760532e-26
420,-5.816348430687562e-14,4.765334876402424e-13,5.048336726979422e-27,2.7694309925177034e-26
421,-3.069260170085219e-14,2.6523493255522703e-13,3.365236527521569e-27,2.239142370518936e-26
422,-2.7899582273841927e-14,2.656173948329094e-13,3.365236527521569e-27,2.2818666142679023e-26
423,-3.253556913786939e-15,3.15957687730151e-13,7.850612215413077e-27,3.1531217811456544e-26
424,9.151923706836569e-14,6.976482321812687e-13,8.414537125895127e-27,4.5432624568479073e-26
425,3.9359899953135706e-14,2.7614252458730495e-13,5.046409191230435e-27,2.4711027827879944e-26
426,1.7506894020090987e-14,2.7651247238857037e-13,3.926269927340853e-27,2.249824605760532e-26
427,4.494593880715624e-14,3.4094099109755416e-13,1.4021015638511425e-26,4.363925474601996e-26
428,3.5410649889042315e-14,3.5712784778011253e-13,1.6826182637607846e-26,4.419139767554073e-26
429,4.6080922955474604e-14,2.430928863320141e-13,1.1776882039234288e-26,4.513397792865472e-26
430,1.0102268816752145e-13,4.90972981872949e-13,1.4021015638511425e-26,4.550387570154621e-26
431,8.869437982239725e-14,4.799829673236237e-13,1.0094745814690214e-26,3.364886201276847e-26
432,3.939173777209387e-14,4.940973404912546e-13,5.609370126798706e-27,2.758362381340958e-26
433,2.072861311491976e-14,2.5487032241749446e-13,3.366200398915705e-27,8.336266752890838e-27
434,1.300890924086399e-13,6.73187027656303e-13,1.9075135593855662e-26,5.960555506158916e-26
435,1.0145138783533994e-13,4.5255258412949407e-13,7.851576086807213e-27,2.5775195832179875e-26
436,6.089293979860654e-14,4.629199871179061e-13,3.365718514978458e-27,1.8936644780632567e-26
437,7.958779057210182e-14,4.54228602659398e-13,4.486339662805287e-27,1.9665063067696433e-26
438,7.67735246563268e-14,2.8662897757745503e-13,9.533712311351288e-27,3.8193521477167067e-26
439,3.3422057192583136e-14,2.4042373960977064e-13,1.682618315520606e-27,7.266725447504453e-27
440,5.951174586559714e-15,8.160646404328675e-14,1.1215849157013217e-27,6.2252761013577156e-27
441,5.951174586559714e-15,8.160646404328675e-14,1.1215849157013217e-27,6.2252761013577156e-27
442,5.951174586559714e-15,8.160646404328675e-14,1.1215849157013217e-27,6.2252761013577156e-27
443,5.951174586559714e-15,8.160646404328675e-14,1.1215849157013217e-27,6.2252761013577156e-27
444,5.951174586559714e-15,8.160646404328675e-14,1.1215849157013217e-27,6.2252761013577156e-27
445,5.951174586559714e-15,8.160646404328675e-14,1.1215849157013217e-27,6.2252761013577156e-27
446,5.951174586559714e-15,8.160646404328675e-14,1.1215849157013217e-27,6.2252761013577156e-27
447,5.951174586559714e-15,8.160646404328675e-14,1.1215849157013217e-27,6.2252761013577156e-27
448,-4.3362058793937073e-14,1.7421075497018933e-13,5.6098521142555955e-27,2.2698586541468972e-26
449,3.0597199946614705e-14,1.6931361778607792e-13,5.60696060359283e-27,2.2686516730454595e-26
450,3.0597199946614705e-14,1.6931361778607792e-13,5.60696060359283e-27,2.2686516730454595e-26
451,5.951174586559714e-15,8.160646404328675e-14,1.1215849157013217e-27,6.2252761013577156e-27
452,2.4646025360054987e-14,1.0620356251996482e-13,2.2422060635281503e-27,9.662015208200892e-27
453,4.973408221393562e-14,2.086369730080484e-13,7.290542686987929e-27,3.1977416380285543e-26
454,2.4646025360054987e-14,1.0620356251996482e-13,2.2422060635281503e-27,9.662015208200892e-27
455,2.4646025360054987e-14,1.0620356251996482e-13,2.2422060635281503e-27,9.662015208200892e-27
456,2.4646025360054987e-14,1.0620356251996482e-13,2.2422060635281503e-27,9.662015208200892e-27
457,2.4646025360054987e-14,1.0620356251996482e-13,2.2422060635281503e-27,9.662015208200892e-27
458,2.4646025360054987e-14,1.0620356251996482e-13,2.2422060635281503e-27,9.662015208200892e-27
459,3.6974333705179186e-14,1.5932816362578306e-13,5.0464090877107926e-27,2.174576286514119e-26
460,-6.447705413016077e-14,4.5274981791762786e-13,2.805166999096421e-27,1.8415123882861937e-26
461,-5.494176521204684e-14,4.590149895395508e-13,2.244133599277137e-27,1.87487780311013e-26
462,-5.494176521204684e-14,4.590149895395508e-13,2.244133599277137e-27,1.87487780311013e-26
463,-5.494176521204684e-14,4.590149895395508e-13,2.244133599277137e-27,1.87487780311013e-26
464,-5.494176521204684e-14,4.590149895395508e-13,2.244133599277137e-27,1.87487780311013e-26
465,-5.494176521204684e-14,4.590149895395508e-13,2.244133599277137e-27,1.87487780311013e-26
466,-5.494176521204684e-14,4.590149895395508e-13,2.244133599277137e-27,1.87487780311013e-26
467,-5.494176521204684e-14,4.590149895395508e-13,2.244133599277137e-27,1.87487780311013e-26
468,2.5088056853880635e-14,1.4090478981153365e-13,2.805166999096421e-27,2.2801955967542194e-26
469,8.634065139339889e-14,4.420214616905527e-13,5.049300598373558e-27,1.83818998950866e-26
470,-1.1555719433531272e-14,2.515891640435929e-13,1.6831001994578526e-27,6.818360300380188e-27
471,6.650022514139185e-14,7.045698242839884e-13,6.17088551407488e-27,4.166883477831916e-26
472,2.388676827446921e-14,2.502359368940473e-13,2.2436517153398903e-27,6.920911050698819e-27
473,-5.571161362782602e-14,2.237123370422721e-13,2.2436517153398903e-27,6.920911050698819e-27
474,5.1357650880492623e-14,4.717976072849387e-13,3.9267519147977426e-27,1.846976340608945e-26
475,-4.338330528270183e-14,2.2706057787817332e-13,1.682618315520606e-27,6.814820405019024e-27
476,-4.338330528270183e-14,2.2706057787817332e-13,1.682618315520606e-27,6.814820405019024e-27
477,-5.571161362782602e-14,2.237123370422721e-13,2.2436517153398903e-27,6.920911050698819e-27
478,-1.5483723008859904e-14,8.855628178741596e-14,1.6831001994578526e-27,6.171441613347282e-27
479,9.158554149945876e-14,6.894951370871539e-13,6.73240079783141e-27,4.133600789496018e-26
480,9.158554149945876e-14,6.894951370871539e-13,6.73240079783141e-27,4.133600789496018e-26
481,9.158554149945876e-14,6.894951370871539e-13,6.73240079783141e-27,4.133600789496018e-26
482,6.692892480921036e-14,7.049414150246006e-13,6.73240079783141e-27,4.133600789496018e-26
483,6.692892480921036e-14,7.049414150246006e-13,6.73240079783141e-27,4.133600789496018e-26
484,5.72954936410452e-14,4.894832509306509e-13,7.290542790507572e-27,2.850469549727263e-26
485,9.470911834423628e-14,4.853102741376342e-13,1.1777845910628424e-26,3.9643096069957137e-26
486,1.3888899952310953e-13,6.663339854312527e-13,1.1779773860455982e-26,4.419281788589405e-26
487,9.158554149945876e-14,6.894951370871539e-13,6.73240079783141e-27,4.133600789496018e-26
488,-5.980271909704141e-15,2.8039124792372577e-13,3.9253062629860026e-27,1.1059548894507534e-26
489,-2.7812031353984103e-14,1.2383665657330516e-13,3.366200398915705e-27,1.1113564323174262e-26
490,9.172893681388488e-15,9.893912050064445e-14,1.6831001994578526e-27,6.171441613347282e-27
491,9.172893681388488e-15,9.893912050064445e-14,1.6831001994578526e-27,6.171441613347282e-27
492,9.172893681388488e-15,9.893912050064445e-14,1.6831001994578526e-27,6.171441613347282e-27
493,9.172893681388488e-15,9.893912050064445e-14,1.6831001994578526e-27,6.171441613347282e-27
494,9.172893681388488e-15,9.893912050064445e-14,1.6831001994578526e-27,6.171441613347282e-27
495,9.172893681388488e-15,9.893912050064445e-14,1.6831001994578526e-27,6.171441613347282e-27
496,9.172893681388488e-15,9.893912050064445e-14,1.6831001994578526e-27,6.171441613347282e-27
497,-1.8297988924634934e-14,2.554972511665002e-13,2.244133599277137e-27,6.92446573887806e-27
498,9.172893681388488e-15,9.893912050064445e-14,1.6831001994578526e-27,6.171441613347282e-27
499,-3.1554146637357093e-15,7.741678798603263e-14,1.1220667996385684e-27,5.743744113853409e-27
500,-4.026145825379859e-15,2.1784752134122118e-13,7.851094202869967e-27,5.17684782379333e-26
501,-3.700617152413735e-14,2.245995222149988e-13,1.1220667996385684e-27,4.70403748162984e-27
502,6.650022514139185e-14,7.045698242839884e-13,6.17088551407488e-27,4.166883477831916e-26
503,-9.535288918113929e-15,3.542419293312522e-14,5.610333998192842e-28,2.0842740652956107e-27
504,-9.535288918113929e-15,3.542419293312522e-14,5.610333998192842e-28,2.0842740652956107e-27
505,-3.462060527618083e-14,1.384475830484523e-13,3.365236527521569e-27,2.2564466964966155e-26
506,-3.462060527618083e-14,1.384475830484523e-13,3.365236527521569e-27,2.2564466964966155e-26
507,-3.462060527618083e-14,1.384475830484523e-13,3.365236527521569e-27,2.2564466964966155e-26
508,-3.462060527618083e-14,1.384475830484523e-13,3.365236527521569e-27,2.2564466964966155e-26
509,-3.462060527618083e-14,1.384475830484523e-13,3.365236527521569e-27,2.2564466964966155e-26
510,-3.462060527618083e-14,1.384475830484523e-13,3.365236527521569e-27,2.2564466964966155e-26
511,-9.963988585932433e-15,1.3944895324877195e-13,3.365236527521569e-27,2.2564466964966155e-26
512,-9.963988585932433e-15,1.3944895324877195e-13,3.365236527521569e-27,2.2564466964966155e-26
513,-9.535288918113929e-15,3.542419293312522e-14,5.610333998192842e-28,2.0842740652956107e-27
514,9.172893681388488e-15,9.893912050064445e-14,1.6831001994578526e-27,6.171441613347282e-27
515,9.172893681388488e-15,9.893912050064445e-14,1.6831001994578526e-27,6.171441613347282e-27
516,9.172893681388488e-15,9.893912050064445e-14,1.6831001994578526e-27,6.171441613347282e-27
517,9.172893681388488e-15,9.893912050064445e-14,1.6831001994578526e-27,6.171441613347282e-27
518,9.172893681388488e-15,9.893912050064445e-14,1.6831001994578526e-27,6.171441613347282e-27
519,9.172893681388488e-15,9.893912050064445e-14,1.6831001994578526e-27,6.171441613347282e-27
520,9.172893681388488e-15,9.893912050064445e-14,1.6831001994578526e-27,6.171441613347282e-27
521,9.172893681388488e-15,9.893912050064445e-14,1.6831001994578526e-27,6.171441613347282e-27
522,9.172893681388488e-15,9.893912050064445e-14,1.6831001994578526e-27,6.171441613347282e-27
523,9.172893681388488e-15,9.893912050064445e-14,1.6831001994578526e-27,6.171441613347282e-27
524,0.0659446243282514,0.4638678232326153,0.002930994959499874,0.019331100307657494
525,2.384280426184698e-13,1.8238694444783498e-12,3.701278244576658e-26,2.9907020789002554e-25
526,1.0112083041757268e-13,6.799875037303602e-13,6.171367398012126e-27,4.1797879944779293e-26
527,-0.0801819094347396,0.6104650453602005,0.009005194477145222,0.04577733644510627
528,1.0347455884657103e-13,6.984534424645138e-13,1.1217294601785672e-26,4.367981424352405e-26
529,4.7858346972982503e-14,7.264514519316361e-13,1.1220667996385683e-26,4.1403744740197334e-26
530,4.7858346972982503e-14,7.264514519316361e-13,1.1220667996385683e-26,4.1403744740197334e-26
531,5.423822122736072e-14,7.311035328973891e-13,1.2903768195843537e-26,4.4644825465881665e-26
532,6.252502073684324e-14,9.610363323123958e-13,1.513970976818748e-26,7.232430995943001e-26
533,7.961962839106e-14,6.929123315369984e-13,6.171367398012126e-27,4.1442310927142477e-26
534,6.054905055483214e-14,7.068512616170723e-13,6.171367398012126e-27,4.1442310927142477e-26
535,-0.010286462121614324,0.2573203320259801,0.007213408367721003,0.020590061931233413
536,8.320648321842795e-14,7.006449749410669e-13,1.0098601196747116e-26,4.0200139166719165e-26
537,1.0148322565429812e-13,6.768906823496712e-13,7.293434197650694e-27,4.1211206715660585e-26
538,1.0148322565429812e-13,6.768906823496712e-13,7.293434197650694e-27,4.1211206715660585e-26
539,8.23463433869772e-14,7.214045311325222e-13,1.2341288937173226e-26,6.176244719172111e-26
540,1.0786309990867634e-13,6.737240725755017e-13,7.854467597469979e-27,4.0973577797860664e-26
541,8.557080297761971e-14,6.904748472463075e-13,6.17088551407488e-27,4.166883477831916e-26
542,8.241264781807026e-14,6.885224843093264e-13,5.049300598373558e-27,4.218475056997792e-26
543,1.7869289256816428e-14,3.1067463707509617e-13,6.1699215391611005e-27,5.033165135351876e-26
544,3.700617152413735e-14,2.245995222149988e-13,1.1220667996385684e-27,4.70403748162984e-27
545,3.700617152413735e-14,2.245995222149988e-13,1.1220667996385684e-27,4.70403748162984e-27
546,3.700617152413735e-14,2.245995222149988e-13,1.1220667996385684e-27,4.70403748162984e-27
547,0.09833106303798353,0.840332614846424,0.012249970025397353,0.06763528959501451
548,1.1108481900350511e-13,6.918103649374092e-13,1.0658188737715374e-26,6.284096550147446e-26
549,-0.04038030775659297,0.1641289226622753,0.0028294239693923934,0.014560383850876112
550,-1.208834314113816e-13,7.003718951824327e-13,2.63454410188328e-26,7.633693536714657e-26
551,5.0750438146955644e-14,7.962289139140192e-13,3.419798076999487e-26,1.0831389744557747e-25
552,5.0750438146955644e-14,7.962289139140192e-13,3.419798076999487e-26,1.0831389744557747e-25
553,5.0750438146955644e-14,7.962289139140192e-13,3.419798076999487e-26,1.0831389744557747e-25
554,5.0750438146955644e-14,7.962289139140192e-13,3.419798076999487e-26,1.0831389744557747e-25
555,5.0750438146955644e-14,7.962289139140192e-13,3.419798076999487e-26,1.0831389744557747e-25
556,5.0750438146955644e-14,7.962289139140192e-13,3.419798076999487e-26,1.0831389744557747e-25
557,5.0750438146955644e-14,7.962289139140192e-13,3.419798076999487e-26,1.0831389744557747e-25
558,5.0750438146955644e-14,7.962289139140192e-13,3.419798076999487e-26,1.0831389744557747e-25
559,5.0750438146955644e-14,7.962289139140192e-13,3.419798076999487e-26,1.0831389744557747e-25
560,8.650812026246158e-14,1.2088773015256523e-12,3.475130392329856e-26,1.2400998475671127e-25
561,4.3941864224758916e-14,7.603027536600829e-13,2.63454410188328e-26,7.633693536714657e-26
562,5.713031240133386e-14,8.170714967117367e-13,3.924679938091154e-26,1.4865270833346566e-25
563,5.713031240133386e-14,8.170714967117367e-13,3.924679938091154e-26,1.4865270833346566e-25
564,5.713031240133386e-14,8.170714967117367e-13,3.924679938091154e-26,1.4865270833346566e-25
565,5.713031240133386e-14,8.170714967117367e-13,3.924679938091154e-26,1.4865270833346566e-25
566,5.713031240133386e-14,8.170714967117367e-13,3.924679938091154e-26,1.4865270833346566e-25
567,5.713031240133386e-14,8.170714967117367e-13,3.924679938091154e-26,1.4865270833346566e-25
568,5.713031240133386e-14,8.170714967117367e-13,3.924679938091154e-26,1.4865270833346566e-25
569,5.713031240133386e-14,8.170714967117367e-13,3.924679938091154e-26,1.4865270833346566e-25
570,5.713031240133386e-14,8.170714967117367e-13,3.924679938091154e-26,1.4865270833346566e-25
571,6.945862074645806e-14,8.150121706705065e-13,3.980783278073082e-26,1.4843049154664687e-25
572,-7.740983471300823e-14,4.5022843505938795e-13,3.70026657816344e-26,1.4941030299513867e-25
573,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
574,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
575,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
576,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
577,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
578,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
579,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
580,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
581,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
582,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
583,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
584,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
