#query	mnx_id	reference	xrefs	name
THRD_L	MNXR104714	rheaR:22108	bigg.reaction:R_TAL ... bigg.reaction:R_THRD_L ... bigg.reaction:R_THRD_L_1 ... bigg.reaction:R_THRD_Lm ... bigg.reaction:TAL ... bigg.reaction:THRD_L ... bigg.reaction:THRD_L_1 ... bigg.reaction:THRD_Lm ... biggR:R_TAL ... biggR:R_THRD_L ... biggR:R_THRD_L_1 ... biggR:R_THRD_Lm ... biggR:TAL ... biggR:THRD_L ... biggR:THRD_L_1 ... biggR:THRD_Lm ... deprecated:MNXR162970 ... deprecated:MNXR5058 ... deprecated:MNXR84302 ... kegg.reaction:R00996 ... keggR:R00996 ... metacyc.reaction:THREDEHYD-RXN ... metacycR:THREDEHYD-RXN ... rhea:22108 ... rhea:22109 ... rhea:22110 ... rhea:22111 ... rheaR:22108 ... rheaR:22109 ... rheaR:22110 ... rheaR:22111 ... sabiork.reaction:1290 ... sabiorkR:1290 ... seed.reaction:rxn00737 ... seed.reaction:rxn29011 ... seed.reaction:rxn30064 ... seed.reaction:rxn30143 ... seed.reaction:rxn30440 ... seed.reaction:rxn35533 ... seedR:rxn00737 ... seedR:rxn29011 ... seedR:rxn30064 ... seedR:rxn30143 ... seedR:rxn30440 ... seedR:rxn35533	1 MNXM142@MNXD1 = 1 MNXM159@MNXD1 + 1 MNXM729302@MNXD1
THRPD				
THRS	MNXR104846	rheaR:10840	bigg.reaction:R_THRS ... bigg.reaction:R_THRS_1 ... bigg.reaction:R_THRS_2 ... bigg.reaction:THRS ... bigg.reaction:THRS_1 ... bigg.reaction:THRS_2 ... biggR:R_THRS ... biggR:R_THRS_1 ... biggR:R_THRS_2 ... biggR:THRS ... biggR:THRS_1 ... biggR:THRS_2 ... deprecated:MNXR5064 ... kegg.reaction:R01466 ... keggR:R01466 ... metacyc.reaction:THRESYN-RXN ... metacycR:THRESYN-RXN ... rhea:10840 ... rhea:10841 ... rhea:10842 ... rhea:10843 ... rheaR:10840 ... rheaR:10841 ... rheaR:10842 ... rheaR:10843 ... sabiork.reaction:1642 ... sabiorkR:1642 ... seed.reaction:rxn01069 ... seed.reaction:rxn29012 ... seed.reaction:rxn31088 ... seedR:rxn01069 ... seedR:rxn29012 ... seedR:rxn31088	1 MNXM1334@MNXD1 + 1 WATER@MNXD1 = 1 MNXM142@MNXD1 + 1 MNXM9@MNXD1
THRt2r	MNXR104850	rheaR:28883	bigg.reaction:R_THRt2m ... bigg.reaction:R_THRt2r ... bigg.reaction:R_THRt2rpp ... bigg.reaction:R_THRth ... bigg.reaction:THRt2m ... bigg.reaction:THRt2r ... bigg.reaction:THRt2rpp ... bigg.reaction:THRth ... biggR:R_THRt2m ... biggR:R_THRt2r ... biggR:R_THRt2rpp ... biggR:R_THRth ... biggR:THRt2m ... biggR:THRt2r ... biggR:THRt2rpp ... biggR:THRth ... metacyc.reaction:TRANS-RXN-72 ... metacycR:TRANS-RXN-72 ... rhea:28883 ... rhea:28884 ... rhea:28885 ... rhea:28886 ... rheaR:28883 ... rheaR:28884 ... rheaR:28885 ... rheaR:28886 ... sabiork.reaction:13940#1 ... sabiorkR:13940#1 ... seed.reaction:rxn05300 ... seed.reaction:rxn09305 ... seed.reaction:rxn09710 ... seed.reaction:rxn34410 ... seedR:rxn05300 ... seedR:rxn09305 ... seedR:rxn09710 ... seedR:rxn34410	1 MNXM01@MNXD1 + 1 MNXM142@MNXD1 = 1 MNXM01@MNXD2 + 1 MNXM142@MNXD2
THZPSN	MNXR104858	seedR:rxn09310	bigg.reaction:R_THZPSN ... bigg.reaction:R_THZPSN_1 ... bigg.reaction:THZPSN ... bigg.reaction:THZPSN_1 ... biggR:R_THZPSN ... biggR:R_THZPSN_1 ... biggR:THZPSN ... biggR:THZPSN_1 ... deprecated:MNXR5075 ... deprecated:MNXR69971 ... seed.reaction:rxn09310 ... seedR:rxn09310	1 MNXM107505@MNXD1 + 1 MNXM1105732@MNXD1 + 1 MNXM11@MNXD1 + 1 MNXM13@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM960@MNXD1 + 1 WATER@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM622@MNXD1 + 1 MNXM738068@MNXD1 + 1 MNXM76@MNXD1
TKT1	MNXR104868	biggR:TKT1	bigg.reaction:R_TKT1 ... bigg.reaction:R_TKT1g ... bigg.reaction:R_TKT1h ... bigg.reaction:TKT1 ... bigg.reaction:TKT1g ... bigg.reaction:TKT1h ... biggR:R_TKT1 ... biggR:R_TKT1g ... biggR:R_TKT1h ... biggR:TKT1 ... biggR:TKT1g ... biggR:TKT1h ... deprecated:MNXR55952 ... deprecated:MNXR69977	1 MNXM1104056@MNXD1 + 1 MNXM186@MNXD1 = 1 MNXM733314@MNXD1 + 1 MNXM739945@MNXD1
TKT2	MNXR146555	biggR:TKL2_h	bigg.reaction:R_TKL2_h ... bigg.reaction:R_TKT2 ... bigg.reaction:R_TKT2g ... bigg.reaction:TKL2_h ... bigg.reaction:TKT2 ... bigg.reaction:TKT2g ... biggR:R_TKL2_h ... biggR:R_TKT2 ... biggR:R_TKT2g ... biggR:TKL2_h ... biggR:TKT2 ... biggR:TKT2g ... deprecated:MNXR104869	1 MNXM1107898@MNXD1 + 1 MNXM739945@MNXD1 = 1 MNXM186@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM258@MNXD1
TMAOR1	MNXR146558	rheaR:29279	bigg.reaction:R_TMAOR1 ... bigg.reaction:TMAOR1 ... biggR:R_TMAOR1 ... biggR:TMAOR1 ... deprecated:MNXR104878 ... deprecated:MNXR146559 ... rhea:29279 ... rhea:29280 ... rhea:29281 ... rhea:29282 ... rheaR:29279 ... rheaR:29280 ... rheaR:29281 ... rheaR:29282 ... seed.reaction:rxn09313 ... seedR:rxn09313	1 MNXM1094294@MNXD1 + 1 MNXM509@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM223@MNXD1 + 1 MNXM736072@MNXD1
TMAOR2	MNXR146562	rheaR:30583	bigg.reaction:R_TMAOR2 ... bigg.reaction:TMAOR2 ... biggR:R_TMAOR2 ... biggR:TMAOR2 ... deprecated:MNXR104880 ... deprecated:MNXR146563 ... rhea:30583 ... rhea:30584 ... rhea:30585 ... rhea:30586 ... rheaR:30583 ... rheaR:30584 ... rheaR:30585 ... rheaR:30586 ... seed.reaction:rxn09315 ... seedR:rxn09315	1 MNXM1094294@MNXD1 + 1 MNXM2178@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM558@MNXD1 + 1 MNXM736072@MNXD1
TMAt2r				
TMDPK	MNXR104886	rheaR:11576	bigg.reaction:R_TMDPK ... bigg.reaction:R_TMDPK_1 ... bigg.reaction:TMDPK ... bigg.reaction:TMDPK_1 ... biggR:R_TMDPK ... biggR:R_TMDPK_1 ... biggR:TMDPK ... biggR:TMDPK_1 ... deprecated:MNXR138867 ... deprecated:MNXR57101 ... deprecated:MNXR59170 ... deprecated:MNXR69979 ... deprecated:MNXR90947 ... kegg.reaction:R00619 ... keggR:R00619 ... metacyc.reaction:THIAMIN-PYROPHOSPHOKINASE-RXN ... metacycR:THIAMIN-PYROPHOSPHOKINASE-RXN ... rhea:11576 ... rhea:11577 ... rhea:11578 ... rhea:11579 ... rheaR:11576 ... rheaR:11577 ... rheaR:11578 ... rheaR:11579 ... seed.reaction:rxn00440 ... seed.reaction:rxn32226 ... seedR:rxn00440 ... seedR:rxn32226	1 MNXM1@MNXD1 + 1 MNXM256@MNXD1 + 1 MNXM728294@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM730135@MNXD1
TMDPP	MNXR146568	rheaR:16037	bigg.reaction:R_TMDPP ... bigg.reaction:TMDPP ... biggR:R_TMDPP ... biggR:TMDPP ... deprecated:MNXR104887 ... deprecated:MNXR146569 ... deprecated:MNXR146570 ... kegg.reaction:R01570 ... keggR:R01570 ... metacyc.reaction:THYM-PHOSPH-RXN ... metacycR:THYM-PHOSPH-RXN ... rhea:16037 ... rhea:16038 ... rhea:16039 ... rhea:16040 ... rheaR:16037 ... rheaR:16038 ... rheaR:16039 ... rheaR:16040 ... sabiork.reaction:79 ... sabiorkR:79 ... seed.reaction:rxn01146 ... seed.reaction:rxn27328 ... seedR:rxn01146 ... seedR:rxn27328	1 MNXM1108138@MNXD1 + 1 MNXM386@MNXD1 = 1 MNXM420@MNXD1 + 1 MNXM9@MNXD1
TMDS	MNXR188916	rheaR:12104	bigg.reaction:R_TMDS ... bigg.reaction:TMDS ... biggR:R_TMDS ... biggR:TMDS ... deprecated:MNXR104889 ... deprecated:MNXR188917 ... kegg.reaction:R02101 ... keggR:R02101 ... rhea:12104 ... rhea:12105 ... rhea:12106 ... rhea:12107 ... rheaR:12104 ... rheaR:12105 ... rheaR:12106 ... rheaR:12107 ... sabiork.reaction:88 ... sabiorkR:88 ... seed.reaction:rxn01520 ... seed.reaction:rxn29013 ... seed.reaction:rxn32556 ... seedR:rxn01520 ... seedR:rxn29013 ... seedR:rxn32556	1 MNXM1102150@MNXD1 + 1 MNXM234@MNXD1 = 1 MNXM257@MNXD1 + 1 MNXM281@MNXD1
TMK	MNXR104898	rheaR:12012	bigg.reaction:R_TMK ... bigg.reaction:TMK ... biggR:R_TMK ... biggR:TMK ... deprecated:MNXR138875 ... deprecated:MNXR5103 ... deprecated:MNXR59332 ... kegg.reaction:R02134 ... keggR:R02134 ... metacyc.reaction:THIKIN-RXN ... metacycR:THIKIN-RXN ... rhea:12012 ... rhea:12013 ... rhea:12014 ... rhea:12015 ... rheaR:12012 ... rheaR:12013 ... rheaR:12014 ... rheaR:12015 ... seed.reaction:rxn01538 ... seedR:rxn01538	1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM662@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM730135@MNXD1
TMN	MNXR104901	rheaR:17509	bigg.reaction:AMPAH ... bigg.reaction:R_AMPAH ... bigg.reaction:R_TMN ... bigg.reaction:TMN ... biggR:AMPAH ... biggR:R_AMPAH ... biggR:R_TMN ... biggR:TMN ... deprecated:MNXR138876 ... deprecated:MNXR5106 ... deprecated:MNXR59331 ... kegg.reaction:R02133 ... keggR:R02133 ... metacyc.reaction:THIAMINASE-RXN ... metacycR:THIAMINASE-RXN ... rhea:17509 ... rhea:17510 ... rhea:17511 ... rhea:17512 ... rheaR:17509 ... rheaR:17510 ... rheaR:17511 ... rheaR:17512 ... seed.reaction:rxn01537 ... seed.reaction:rxn32104 ... seedR:rxn01537 ... seedR:rxn32104	1 MNXM1104899@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM962@MNXD1 = 1 MNXM730135@MNXD1 + 1 WATER@MNXD1
TMPK	MNXR104907	rheaR:15913	bigg.reaction:R_TMPK ... bigg.reaction:TMPK ... biggR:R_TMPK ... biggR:TMPK ... deprecated:MNXR55959 ... deprecated:MNXR69991 ... kegg.reaction:R00617 ... keggR:R00617 ... metacyc.reaction:THI-P-KIN-RXN ... metacycR:THI-P-KIN-RXN ... rhea:15913 ... rhea:15914 ... rhea:15915 ... rhea:15916 ... rheaR:15913 ... rheaR:15914 ... rheaR:15915 ... rheaR:15916 ... sabiork.reaction:1007 ... sabiorkR:1007 ... seed.reaction:rxn00438 ... seed.reaction:rxn38718 ... seedR:rxn00438 ... seedR:rxn38718	1 MNXM256@MNXD1 + 1 MNXM40333@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM662@MNXD1
TMPPP	MNXR188922	rheaR:22328	bigg.reaction:R_TMPPP ... bigg.reaction:TMPPP ... biggR:R_TMPPP ... biggR:TMPPP ... deprecated:MNXR104908 ... deprecated:MNXR188923 ... kegg.reaction:R03223 ... keggR:R03223 ... metacyc.reaction:THI-P-SYN-RXN ... metacycR:THI-P-SYN-RXN ... rhea:22328 ... rhea:22329 ... rhea:22330 ... rhea:22331 ... rheaR:22328 ... rheaR:22329 ... rheaR:22330 ... rheaR:22331 ... sabiork.reaction:3049 ... sabiorkR:3049 ... seed.reaction:rxn02305 ... seed.reaction:rxn29006 ... seedR:rxn02305 ... seedR:rxn29006	1 MNXM1101289@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM960@MNXD1 = 1 MNXM11@MNXD1 + 1 MNXM662@MNXD1
TPI	MNXR146573	biggR:TPI	bigg.reaction:R_TPI ... bigg.reaction:R_TPI_m ... bigg.reaction:R_TPIg ... bigg.reaction:R_TPIh ... bigg.reaction:TPI ... bigg.reaction:TPI_m ... bigg.reaction:TPIg ... bigg.reaction:TPIh ... biggR:R_TPI ... biggR:R_TPI_m ... biggR:R_TPIg ... biggR:R_TPIh ... biggR:TPI ... biggR:TPI_m ... biggR:TPIg ... biggR:TPIh ... deprecated:MNXR104918	2 MNXM1@MNXD1 + 1 MNXM77@MNXD1 = 1 MNXM739945@MNXD1
TRDOXOX				
TRDRr				
TRE6PH	MNXR192042	rheaR:23008	bigg.reaction:R_TRE6PH ... bigg.reaction:TRE6PH ... biggR:R_TRE6PH ... biggR:TRE6PH ... deprecated:MNXR146580 ... deprecated:MNXR189880 ... deprecated:MNXR189881 ... kegg.reaction:R00837 ... kegg.reaction:R06113 ... keggR:R00837 ... keggR:R06113 ... metacyc.reaction:TRE6PHYDRO-RXN ... metacycR:TRE6PHYDRO-RXN ... rhea:23008 ... rhea:23009 ... rhea:23010 ... rhea:23011 ... rheaR:23008 ... rheaR:23009 ... rheaR:23010 ... rheaR:23011 ... sabiork.reaction:1178 ... sabiork.reaction:9171 ... sabiorkR:1178 ... sabiorkR:9171 ... seed.reaction:rxn00606 ... seedR:rxn00606	1 MNXM1105858@MNXD1 + 1 MNXM1137670@MNXD1 = 1 MNXM448@MNXD1 + 1 WATER@MNXD1
TREGLUDR2				
TREpts	MNXR188930	seedR:rxn02005	bigg.reaction:R_TREpts ... bigg.reaction:R_TREptspp ... bigg.reaction:TREpts ... bigg.reaction:TREptspp ... biggR:R_TREpts ... biggR:R_TREptspp ... biggR:TREpts ... biggR:TREptspp ... deprecated:MNXR104931 ... deprecated:MNXR188931 ... seed.reaction:rxn02005 ... seed.reaction:rxn09322 ... seedR:rxn02005 ... seedR:rxn09322	1 MNXM1106022@MNXD1 + 1 MNXM73@MNXD2 = 1 MNXM23@MNXD2 + 1 MNXM448@MNXD2
TRPDA_H				
TRPt2r	MNXR146607	rheaR:28879	bigg.reaction:R_TRPt2m ... bigg.reaction:R_TRPt2r ... bigg.reaction:R_TRPt2rpp ... bigg.reaction:R_TRPth ... bigg.reaction:TRPt2m ... bigg.reaction:TRPt2r ... bigg.reaction:TRPt2rpp ... bigg.reaction:TRPth ... biggR:R_TRPt2m ... biggR:R_TRPt2r ... biggR:R_TRPt2rpp ... biggR:R_TRPth ... biggR:TRPt2m ... biggR:TRPt2r ... biggR:TRPt2rpp ... biggR:TRPth ... deprecated:MNXR104950 ... deprecated:MNXR146608 ... metacyc.reaction:TRANS-RXN-76 ... metacycR:TRANS-RXN-76 ... rhea:28879 ... rhea:28880 ... rhea:28881 ... rhea:28882 ... rheaR:28879 ... rheaR:28880 ... rheaR:28881 ... rheaR:28882 ... seed.reaction:rxn05663 ... seed.reaction:rxn09326 ... seed.reaction:rxn09709 ... seed.reaction:rxn34411 ... seedR:rxn05663 ... seedR:rxn09326 ... seedR:rxn09709 ... seedR:rxn34411	1 MNXM01@MNXD1 + 1 MNXM741553@MNXD1 = 1 MNXM01@MNXD2 + 1 MNXM741553@MNXD2
TRSARr	MNXR100682	rheaR:18845	bigg.reaction:HOXPRm ... bigg.reaction:HOXPRx ... bigg.reaction:R_HOXPRm ... bigg.reaction:R_HOXPRx ... bigg.reaction:R_TRSARr ... bigg.reaction:TRSARr ... biggR:HOXPRm ... biggR:HOXPRx ... biggR:R_HOXPRm ... biggR:R_HOXPRx ... biggR:R_TRSARr ... biggR:TRSARr ... deprecated:MNXR141901 ... deprecated:MNXR5147 ... kegg.reaction:R01745 ... keggR:R01745 ... metacyc.reaction:RXN0-5289 ... metacycR:RXN0-5289 ... rhea:18845 ... rhea:18846 ... rhea:18847 ... rhea:18848 ... rheaR:18845 ... rheaR:18846 ... rheaR:18847 ... rheaR:18848 ... sabiork.reaction:436 ... sabiorkR:436 ... seed.reaction:rxn01280 ... seed.reaction:rxn34233 ... seedR:rxn01280 ... seedR:rxn34233	1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM475@MNXD1 = 1 MNXM732052@MNXD1 + 1 MNXM8@MNXD1
TRSARry				
