#query	mnx_id	reference	xrefs	name
FBP	MNXR147046	rheaR:11064	bigg.reaction:FBP ... bigg.reaction:FBP_h ... bigg.reaction:FBPg ... bigg.reaction:R_FBP ... bigg.reaction:R_FBP_h ... bigg.reaction:R_FBPg ... biggR:FBP ... biggR:FBP_h ... biggR:FBPg ... biggR:R_FBP ... biggR:R_FBP_h ... biggR:R_FBPg ... deprecated:MNXR106670 ... deprecated:MNXR153098 ... deprecated:MNXR180343 ... deprecated:MNXR189931 ... deprecated:MNXR189932 ... deprecated:MNXR99465 ... kegg.reaction:R00762 ... kegg.reaction:R04780 ... keggR:R00762 ... keggR:R04780 ... metacyc.reaction:F16BDEPHOS-RXN ... metacycR:F16BDEPHOS-RXN ... rhea:11064 ... rhea:11065 ... rhea:11066 ... rhea:11067 ... rheaR:11064 ... rheaR:11065 ... rheaR:11066 ... rheaR:11067 ... sabiork.reaction:2084 ... sabiorkR:2084 ... seed.reaction:rxn00549 ... seed.reaction:rxn15494 ... seed.reaction:rxn19684 ... seed.reaction:rxn19685 ... seed.reaction:rxn30665 ... seed.reaction:rxn31218 ... seed.reaction:rxn33589 ... seed.reaction:rxn33591 ... seedR:rxn00549 ... seedR:rxn15494 ... seedR:rxn19684 ... seedR:rxn19685 ... seedR:rxn30665 ... seedR:rxn31218 ... seedR:rxn33589 ... seedR:rxn33591	1 MNXM1106095@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1107898@MNXD1 + 1 MNXM9@MNXD1
FCLTc				
FDH	MNXR99475	rheaR:15985	bigg.reaction:FDH ... bigg.reaction:R_FDH ... biggR:FDH ... biggR:R_FDH ... deprecated:MNXR2200 ... kegg.reaction:R00519 ... keggR:R00519 ... metacyc.reaction:1.2.1.2-RXN ... metacycR:1.2.1.2-RXN ... rhea:15985 ... rhea:15986 ... rhea:15987 ... rhea:15988 ... rheaR:15985 ... rheaR:15986 ... rheaR:15987 ... rheaR:15988 ... sabiork.reaction:939 ... sabiorkR:939 ... seed.reaction:rxn00371 ... seed.reaction:rxn31215 ... seed.reaction:rxn33324 ... seed.reaction:rxn33328 ... seedR:rxn00371 ... seedR:rxn31215 ... seedR:rxn33324 ... seedR:rxn33328	1 MNXM10@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM39@MNXD1 + 1 MNXM8@MNXD1
FDH2	MNXR99476	seedR:rxn10114	bigg.reaction:FDH2 ... bigg.reaction:R_FDH2 ... biggR:FDH2 ... biggR:R_FDH2 ... deprecated:MNXR68954 ... seed.reaction:rxn10114 ... seedR:rxn10114	2 MNXM01@MNXD1 + 1 MNXM13@MNXD2 + 1 MNXM191@MNXD2 = 2 MNXM01@MNXD2 + 1 MNXM1@MNXD2 + 1 MNXM232@MNXD2 + 1 MNXM39@MNXD2
FDNADOX_H				
FE2abc	MNXR99504	seedR:rxn05555	bigg.reaction:FE2abc ... bigg.reaction:FE2abcpp ... bigg.reaction:R_FE2abc ... bigg.reaction:R_FE2abcpp ... biggR:FE2abc ... biggR:FE2abcpp ... biggR:R_FE2abc ... biggR:R_FE2abcpp ... deprecated:MNXR2211 ... seed.reaction:rxn05555 ... seed.reaction:rxn08472 ... seedR:rxn05555 ... seedR:rxn08472	1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM726711@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM726711@MNXD2 + 1 WATER@MNXD1
FE3abc	MNXR99525	seedR:rxn05195	bigg.reaction:FE3abc ... bigg.reaction:FE3abcpp ... bigg.reaction:R_FE3abc ... bigg.reaction:R_FE3abcpp ... biggR:FE3abc ... biggR:FE3abcpp ... biggR:R_FE3abc ... biggR:R_FE3abcpp ... metacyc.reaction:3.6.3.30-RXN ... metacycR:3.6.3.30-RXN ... seed.reaction:rxn05195 ... seed.reaction:rxn08477 ... seedR:rxn05195 ... seedR:rxn08477	1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM726712@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM726712@MNXD2 + 1 WATER@MNXD1
FECRMabc	MNXR153566	biggR:FECRMabc	bigg.reaction:FECRMabc ... bigg.reaction:FECRMabcpp ... bigg.reaction:R_FECRMabc ... bigg.reaction:R_FECRMabcpp ... biggR:FECRMabc ... biggR:FECRMabcpp ... biggR:R_FECRMabc ... biggR:R_FECRMabcpp ... deprecated:MNXR99535	1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM733434@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM733434@MNXD2 + 1 WATER@MNXD1
FMNAT	MNXR192638	keggR:R00161	bigg.reaction:AFAT ... bigg.reaction:FMNAT ... bigg.reaction:FMNAT_1 ... bigg.reaction:FMNAT_h ... bigg.reaction:FMNATm ... bigg.reaction:R_AFAT ... bigg.reaction:R_FMNAT ... bigg.reaction:R_FMNAT_1 ... bigg.reaction:R_FMNAT_h ... bigg.reaction:R_FMNATm ... biggR:AFAT ... biggR:FMNAT ... biggR:FMNAT_1 ... biggR:FMNAT_h ... biggR:FMNATm ... biggR:R_AFAT ... biggR:R_FMNAT ... biggR:R_FMNAT_1 ... biggR:R_FMNAT_h ... biggR:R_FMNATm ... deprecated:MNXR190169 ... deprecated:MNXR190170 ... deprecated:MNXR190171 ... kegg.reaction:R00161 ... keggR:R00161 ... sabiork.reaction:390 ... sabiorkR:390	1 MNXM1105927@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM1105936@MNXD1 + 1 MNXM11@MNXD1
FOLD3	MNXR151976	rheaR:19949	bigg.reaction:DHPS2 ... bigg.reaction:DHPS2_1 ... bigg.reaction:FOLD3 ... bigg.reaction:FOLD3_1 ... bigg.reaction:FOLD3m ... bigg.reaction:R_DHPS2 ... bigg.reaction:R_DHPS2_1 ... bigg.reaction:R_FOLD3 ... bigg.reaction:R_FOLD3_1 ... bigg.reaction:R_FOLD3m ... biggR:DHPS2 ... biggR:DHPS2_1 ... biggR:FOLD3 ... biggR:FOLD3_1 ... biggR:FOLD3m ... biggR:R_DHPS2 ... biggR:R_DHPS2_1 ... biggR:R_FOLD3 ... biggR:R_FOLD3_1 ... biggR:R_FOLD3m ... deprecated:MNXR140085 ... deprecated:MNXR143108 ... deprecated:MNXR151977 ... kegg.reaction:R03067 ... keggR:R03067 ... metacyc.reaction:H2PTEROATESYNTH-RXN ... metacycR:H2PTEROATESYNTH-RXN ... rhea:19949 ... rhea:19950 ... rhea:19951 ... rhea:19952 ... rheaR:19949 ... rheaR:19950 ... rheaR:19951 ... rheaR:19952 ... sabiork.reaction:2910 ... sabiorkR:2910 ... seed.reaction:rxn02201 ... seed.reaction:rxn30380 ... seedR:rxn02201 ... seedR:rxn30380	1 MNXM11@MNXD1 + 1 MNXM722728@MNXD1 = 1 MNXM421@MNXD1 + 1 MNXM727068@MNXD1
FORTHFC				
FORt2r				
FPGS	MNXR99624	biggR:FPGS	bigg.reaction:FPGS ... bigg.reaction:FPGSm ... bigg.reaction:R_FPGS ... bigg.reaction:R_FPGSm ... biggR:FPGS ... biggR:FPGSm ... biggR:R_FPGS ... biggR:R_FPGSm ... deprecated:MNXR55429	1 MNXM1103936@MNXD1 + 4 MNXM3@MNXD1 + 4 MNXM741173@MNXD1 = 4 MNXM1@MNXD1 + 1 MNXM3687@MNXD1 + 4 MNXM40333@MNXD1 + 4 MNXM9@MNXD1
FPGS7	MNXR99630	biggR:FPGS7	bigg.reaction:FPGS7 ... bigg.reaction:FPGS7m ... bigg.reaction:R_FPGS7 ... bigg.reaction:R_FPGS7m ... biggR:FPGS7 ... biggR:FPGS7m ... biggR:R_FPGS7 ... biggR:R_FPGS7m ... deprecated:MNXR50910	1 MNXM1102376@MNXD1 + 4 MNXM3@MNXD1 + 4 MNXM741173@MNXD1 = 4 MNXM1@MNXD1 + 1 MNXM3428@MNXD1 + 4 MNXM40333@MNXD1 + 4 MNXM9@MNXD1
FPGS_tm	MNXR143109	biggR:FPGS_tm	bigg.reaction:FPGS_tm ... bigg.reaction:R_FPGS_tm ... biggR:FPGS_tm ... biggR:R_FPGS_tm ... deprecated:MNXR99633	1 MNXM1103936@MNXD1 + 4 MNXM3@MNXD1 + 4 MNXM741173@MNXD1 = 1 MNXM1104336@MNXD1 + 4 MNXM40333@MNXD1 + 4 MNXM9@MNXD1
FRD2	MNXR99637	rheaR:29215	bigg.reaction:FRD2 ... bigg.reaction:R_FRD2 ... biggR:FRD2 ... biggR:R_FRD2 ... deprecated:MNXR26704 ... deprecated:MNXR50913 ... rhea:29215 ... rhea:29216 ... rhea:29217 ... rhea:29218 ... rheaR:29215 ... rheaR:29216 ... rheaR:29217 ... rheaR:29218 ... seed.reaction:rxn08527 ... seedR:rxn08527	1 MNXM223@MNXD1 + 1 MNXM737340@MNXD1 = 1 MNXM25@MNXD1 + 1 MNXM509@MNXD1
FRD3	MNXR99639	seedR:rxn08528	bigg.reaction:FRD3 ... bigg.reaction:R_FRD3 ... biggR:FRD3 ... biggR:R_FRD3 ... deprecated:MNXR135823 ... deprecated:MNXR50914 ... deprecated:MNXR69006 ... seed.reaction:rxn08528 ... seedR:rxn08528	1 MNXM2178@MNXD1 + 1 MNXM25@MNXD1 = 1 MNXM558@MNXD1 + 1 MNXM737340@MNXD1
FRD7	MNXR99641	rheaR:29187	bigg.reaction:FRD7 ... bigg.reaction:R_FRD7 ... bigg.reaction:R_SUCDH_q8_m ... bigg.reaction:R_SUCDi ... bigg.reaction:SUCDH_q8_m ... bigg.reaction:SUCDi ... biggR:FRD7 ... biggR:R_FRD7 ... biggR:R_SUCDH_q8_m ... biggR:R_SUCDi ... biggR:SUCDH_q8_m ... biggR:SUCDi ... deprecated:MNXR69008 ... rhea:29187 ... rhea:29188 ... rhea:29189 ... rhea:29190 ... rheaR:29187 ... rheaR:29188 ... rheaR:29189 ... rheaR:29190 ... seed.reaction:rxn09272 ... seed.reaction:rxn27238 ... seed.reaction:rxn37566 ... seed.reaction:rxn37641 ... seed.reaction:rxn37642 ... seed.reaction:rxn37644 ... seed.reaction:rxn38714 ... seed.reaction:rxn38716 ... seed.reaction:rxn38993 ... seedR:rxn09272 ... seedR:rxn27238 ... seedR:rxn37566 ... seedR:rxn37641 ... seedR:rxn37642 ... seedR:rxn37644 ... seedR:rxn38714 ... seedR:rxn38716 ... seedR:rxn38993	1 MNXM191@MNXD1 + 1 MNXM737340@MNXD1 = 1 MNXM232@MNXD1 + 1 MNXM25@MNXD1
FRTT	MNXR153608	rheaR:17653	bigg.reaction:FRTT ... bigg.reaction:GGPS_1 ... bigg.reaction:GGPS_h ... bigg.reaction:R_FRTT ... bigg.reaction:R_GGPS_1 ... bigg.reaction:R_GGPS_h ... biggR:FRTT ... biggR:GGPS_1 ... biggR:GGPS_h ... biggR:R_FRTT ... biggR:R_GGPS_1 ... biggR:R_GGPS_h ... deprecated:MNXR190251 ... deprecated:MNXR190252 ... deprecated:MNXR99650 ... kegg.reaction:R02061 ... keggR:R02061 ... metacyc.reaction:FARNESYLTRANSTRANSFERASE-RXN ... metacycR:FARNESYLTRANSTRANSFERASE-RXN ... rhea:17653 ... rhea:17654 ... rhea:17655 ... rhea:17656 ... rheaR:17653 ... rheaR:17654 ... rheaR:17655 ... rheaR:17656 ... sabiork.reaction:2078 ... sabiorkR:2078 ... seed.reaction:rxn01486 ... seed.reaction:rxn19689 ... seed.reaction:rxn19690 ... seed.reaction:rxn19691 ... seed.reaction:rxn38099 ... seedR:rxn01486 ... seedR:rxn19689 ... seedR:rxn19690 ... seedR:rxn19691 ... seedR:rxn38099	1 MNXM1103344@MNXD1 + 1 MNXM83@MNXD1 = 1 MNXM11@MNXD1 + 1 MNXM728266@MNXD1
FRUK	MNXR147510	rheaR:14213	bigg.reaction:FRUK ... bigg.reaction:R_FRUK ... biggR:FRUK ... biggR:R_FRUK ... deprecated:MNXR107296 ... deprecated:MNXR115017 ... deprecated:MNXR189951 ... deprecated:MNXR189952 ... deprecated:MNXR99652 ... kegg.reaction:R02071 ... keggR:R02071 ... metacyc.reaction:1PFRUCTPHOSN-RXN ... metacycR:1PFRUCTPHOSN-RXN ... rhea:14213 ... rhea:14214 ... rhea:14215 ... rhea:14216 ... rheaR:14213 ... rheaR:14214 ... rheaR:14215 ... rheaR:14216 ... sabiork.reaction:7171 ... sabiorkR:7171 ... seed.reaction:rxn01492 ... seed.reaction:rxn30019 ... seed.reaction:rxn33698 ... seed.reaction:rxn33699 ... seedR:rxn01492 ... seedR:rxn30019 ... seedR:rxn33698 ... seedR:rxn33699	1 MNXM1104787@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM1106095@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1
FRUpts	MNXR190253	seedR:rxn37577	bigg.reaction:FRUpts ... bigg.reaction:FRUptspp ... bigg.reaction:R_FRUpts ... bigg.reaction:R_FRUptspp ... biggR:FRUpts ... biggR:FRUptspp ... biggR:R_FRUpts ... biggR:R_FRUptspp ... deprecated:MNXR153612 ... deprecated:MNXR190254 ... seed.reaction:rxn37577 ... seedR:rxn37577	1 MNXM1104787@MNXD1 + 1 MNXM23@MNXD1 = 1 MNXM1105810@MNXD2 + 1 MNXM73@MNXD1
FT	MNXR191093	rheaR:31279	bigg.reaction:FT ... bigg.reaction:R_FT ... biggR:FT ... biggR:R_FT ... deprecated:MNXR191094 ... deprecated:MNXR99666 ... kegg.reaction:R05555 ... keggR:R05555 ... metacyc.reaction:RXN0-5180 ... metacycR:RXN0-5180 ... rhea:31279 ... rhea:31280 ... rhea:31281 ... rhea:31282 ... rheaR:31279 ... rheaR:31280 ... rheaR:31281 ... rheaR:31282 ... seed.reaction:rxn03843 ... seedR:rxn03843	1 MNXM1102546@MNXD1 + 1 MNXM11@MNXD1 = 1 MNXM1103344@MNXD1 + 1 MNXM83@MNXD1
FTHFCL	MNXR153621	rheaR:10488	bigg.reaction:FTCL ... bigg.reaction:FTHFCL ... bigg.reaction:FTHFCL_1 ... bigg.reaction:FTHFCLm ... bigg.reaction:R_FTCL ... bigg.reaction:R_FTHFCL ... bigg.reaction:R_FTHFCL_1 ... bigg.reaction:R_FTHFCLm ... biggR:FTCL ... biggR:FTHFCL ... biggR:FTHFCL_1 ... biggR:FTHFCLm ... biggR:R_FTCL ... biggR:R_FTHFCL ... biggR:R_FTHFCL_1 ... biggR:R_FTHFCLm ... deprecated:MNXR153622 ... deprecated:MNXR157475 ... deprecated:MNXR99668 ... kegg.reaction:R02301 ... keggR:R02301 ... rhea:10488 ... rhea:10489 ... rhea:10490 ... rhea:10491 ... rheaR:10488 ... rheaR:10489 ... rheaR:10490 ... rheaR:10491 ... sabiork.reaction:2263 ... sabiorkR:2263 ... seed.reaction:rxn01653 ... seed.reaction:rxn18967 ... seed.reaction:rxn32228 ... seedR:rxn01653 ... seedR:rxn18967 ... seedR:rxn32228	1 MNXM1091982@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM40333@MNXD1 + 1 MNXM511@MNXD1 + 1 MNXM9@MNXD1
FTHFL				
FUM	MNXR99705	rheaR:12460	bigg.reaction:FUM ... bigg.reaction:FUMg ... bigg.reaction:FUMm ... bigg.reaction:R_FUM ... bigg.reaction:R_FUMg ... bigg.reaction:R_FUMm ... biggR:FUM ... biggR:FUMg ... biggR:FUMm ... biggR:R_FUM ... biggR:R_FUMg ... biggR:R_FUMm ... deprecated:MNXR2338 ... kegg.reaction:R01082 ... keggR:R01082 ... metacyc.reaction:FUMHYDR-RXN ... metacycR:FUMHYDR-RXN ... rhea:12460 ... rhea:12461 ... rhea:12462 ... rhea:12463 ... rheaR:12460 ... rheaR:12461 ... rheaR:12462 ... rheaR:12463 ... sabiork.reaction:256 ... sabiorkR:256 ... seed.reaction:rxn00799 ... seed.reaction:rxn19740 ... seed.reaction:rxn33856 ... seed.reaction:rxn33857 ... seed.reaction:rxn33858 ... seedR:rxn00799 ... seedR:rxn19740 ... seedR:rxn33856 ... seedR:rxn33857 ... seedR:rxn33858	1 MNXM1107192@MNXD1 = 1 MNXM737340@MNXD1 + 1 WATER@MNXD1
FXXRDO				
G1PACT	MNXR109490	rheaR:13725	bigg.reaction:G1PACT ... bigg.reaction:R_G1PACT ... biggR:G1PACT ... biggR:R_G1PACT ... deprecated:MNXR153670 ... deprecated:MNXR153671 ... deprecated:MNXR2417 ... kegg.reaction:R05332 ... keggR:R05332 ... metacyc.reaction:2.3.1.157-RXN ... metacycR:2.3.1.157-RXN ... rhea:13725 ... rhea:13726 ... rhea:13727 ... rhea:13728 ... rheaR:13725 ... rheaR:13726 ... rheaR:13727 ... rheaR:13728 ... sabiork.reaction:4940 ... sabiorkR:4940 ... seed.reaction:rxn33581 ... seed.reaction:rxn33583 ... seedR:rxn33581 ... seedR:rxn33583	1 MNXM1104266@MNXD1 + 1 MNXM1104944@MNXD1 = 1 MNXM1105798@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM727276@MNXD1
G1PTT	MNXR192102	biggR:G1PTT	bigg.reaction:G1PTT ... bigg.reaction:R_G1PTT ... biggR:G1PTT ... biggR:R_G1PTT ... deprecated:MNXR147617 ... deprecated:MNXR153681 ... sabiork.reaction:2281 ... sabiorkR:2281	1 MNXM1105949@MNXD1 + 1 MNXM11@MNXD1 = 1 MNXM1106065@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM394@MNXD1
G1SAT	MNXR99850	rheaR:14265	bigg.reaction:G1SAT ... bigg.reaction:G1SAT_1 ... bigg.reaction:G1SAT_h ... bigg.reaction:R_G1SAT ... bigg.reaction:R_G1SAT_1 ... bigg.reaction:R_G1SAT_h ... biggR:G1SAT ... biggR:G1SAT_1 ... biggR:G1SAT_h ... biggR:R_G1SAT ... biggR:R_G1SAT_1 ... biggR:R_G1SAT_h ... deprecated:MNXR2422 ... kegg.reaction:R02272 ... keggR:R02272 ... metacyc.reaction:GSAAMINOTRANS-RXN ... metacycR:GSAAMINOTRANS-RXN ... rhea:14265 ... rhea:14266 ... rhea:14267 ... rhea:14268 ... rheaR:14265 ... rheaR:14266 ... rheaR:14267 ... rheaR:14268 ... seed.reaction:rxn01629 ... seed.reaction:rxn27920 ... seed.reaction:rxn27921 ... seed.reaction:rxn38136 ... seedR:rxn01629 ... seedR:rxn27920 ... seedR:rxn27921 ... seedR:rxn38136	1 MNXM1453@MNXD1 = 1 MNXM405@MNXD1
G3PAT120	MNXR99854	biggR:G3PAT120	bigg.reaction:G3PAT120 ... bigg.reaction:R_G3PAT120 ... biggR:G3PAT120 ... biggR:R_G3PAT120 ... deprecated:MNXR55513	1 MNXM1103432@MNXD1 + 1 MNXM740692@MNXD1 = 1 MNXM66@MNXD1 + 1 MNXM726234@MNXD1
