#query	mnx_id	reference	xrefs	name
4MCATt2r				
5AIZCDC				
5APTLPO				
5APTNt2r				
5C2O3EDDC				
ACOATA	MNXR152846	biggR:ACOATA	bigg.reaction:ACOATA ... bigg.reaction:ACOATA_1 ... bigg.reaction:ACOATAm ... bigg.reaction:R_ACOATA ... bigg.reaction:R_ACOATA_1 ... bigg.reaction:R_ACOATAm ... biggR:ACOATA ... biggR:ACOATA_1 ... biggR:ACOATAm ... biggR:R_ACOATA ... biggR:R_ACOATA_1 ... biggR:R_ACOATAm ... deprecated:MNXR95376	1 MNXM1104266@MNXD1 + 1 MNXM740692@MNXD1 = 1 MNXM727276@MNXD1 + 1 MNXM727672@MNXD1
ACOCT				
ACODAr				
ACONT	MNXR191571	keggR:R01324	bigg.reaction:ACONT ... bigg.reaction:ACONTm ... bigg.reaction:ACONTx ... bigg.reaction:R_ACONT ... bigg.reaction:R_ACONTm ... bigg.reaction:R_ACONTx ... biggR:ACONT ... biggR:ACONTm ... biggR:ACONTx ... biggR:R_ACONT ... biggR:R_ACONTm ... biggR:R_ACONTx ... deprecated:MNXR118496 ... deprecated:MNXR95384 ... kegg.reaction:R01324 ... keggR:R01324 ... sabiork.reaction:272 ... sabiorkR:272 ... seed.reaction:rxn00973 ... seed.reaction:rxn30082 ... seed.reaction:rxn34190 ... seed.reaction:rxn35518 ... seedR:rxn00973 ... seedR:rxn30082 ... seedR:rxn34190 ... seedR:rxn35518	1 MNXM1107753@MNXD1 = 1 MNXM89661@MNXD1
ACONTa	MNXR154367	rheaR:10228	bigg.reaction:ACN_a_m ... bigg.reaction:ACONTa ... bigg.reaction:ACONTa_1 ... bigg.reaction:R_ACN_a_m ... bigg.reaction:R_ACONTa ... bigg.reaction:R_ACONTa_1 ... bigg.reaction:R_r0317 ... bigg.reaction:r0317 ... biggR:ACN_a_m ... biggR:ACONTa ... biggR:ACONTa_1 ... biggR:R_ACN_a_m ... biggR:R_ACONTa ... biggR:R_ACONTa_1 ... biggR:R_r0317 ... biggR:r0317 ... deprecated:MNXR95386 ... kegg.reaction:R01325 ... keggR:R01325 ... metacyc.reaction:ACONITATEDEHYDR-RXN ... metacycR:ACONITATEDEHYDR-RXN ... rhea:10228 ... rhea:10229 ... rhea:10230 ... rhea:10231 ... rheaR:10228 ... rheaR:10229 ... rheaR:10230 ... rheaR:10231 ... sabiork.reaction:268 ... sabiorkR:268 ... seed.reaction:rxn00974 ... seed.reaction:rxn19039 ... seed.reaction:rxn30619 ... seed.reaction:rxn31223 ... seed.reaction:rxn33227 ... seed.reaction:rxn33231 ... seedR:rxn00974 ... seedR:rxn19039 ... seedR:rxn30619 ... seedR:rxn31223 ... seedR:rxn33227 ... seedR:rxn33231	1 MNXM1092518@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1107753@MNXD1
ACONTb	MNXR191427	keggR:R01900	bigg.reaction:ACN_b_m ... bigg.reaction:ACONTb ... bigg.reaction:ACONTb_1 ... bigg.reaction:R_ACN_b_m ... bigg.reaction:R_ACONTb ... bigg.reaction:R_ACONTb_1 ... bigg.reaction:R_r0426 ... bigg.reaction:r0426 ... biggR:ACN_b_m ... biggR:ACONTb ... biggR:ACONTb_1 ... biggR:R_ACN_b_m ... biggR:R_ACONTb ... biggR:R_ACONTb_1 ... biggR:R_r0426 ... biggR:r0426 ... deprecated:MNXR115664 ... deprecated:MNXR154368 ... kegg.reaction:R01900 ... keggR:R01900 ... sabiork.reaction:273 ... sabiorkR:273 ... seed.reaction:rxn01388 ... seed.reaction:rxn32587 ... seed.reaction:rxn32588 ... seed.reaction:rxn32589 ... seed.reaction:rxn34304 ... seedR:rxn01388 ... seedR:rxn32587 ... seedR:rxn32588 ... seedR:rxn32589 ... seedR:rxn34304	1 MNXM1092518@MNXD1 + 1 WATER@MNXD1 = 1 MNXM89661@MNXD1
ACOTA	MNXR95388	rheaR:18049	bigg.reaction:ACOAT_h ... bigg.reaction:ACOTA ... bigg.reaction:ACOTAim ... bigg.reaction:R_ACOAT_h ... bigg.reaction:R_ACOTA ... bigg.reaction:R_ACOTAim ... biggR:ACOAT_h ... biggR:ACOTA ... biggR:ACOTAim ... biggR:R_ACOAT_h ... biggR:R_ACOTA ... biggR:R_ACOTAim ... deprecated:MNXR30610 ... kegg.reaction:R02283 ... keggR:R02283 ... metacyc.reaction:ACETYLORNTRANSAM-RXN ... metacycR:ACETYLORNTRANSAM-RXN ... rhea:18049 ... rhea:18050 ... rhea:18051 ... rhea:18052 ... rheaR:18049 ... rheaR:18050 ... rheaR:18051 ... rheaR:18052 ... sabiork.reaction:2248 ... sabiorkR:2248 ... seed.reaction:rxn01637 ... seed.reaction:rxn27671 ... seed.reaction:rxn30089 ... seedR:rxn01637 ... seedR:rxn27671 ... seedR:rxn30089	1 MNXM1062@MNXD1 + 1 MNXM741173@MNXD1 = 1 MNXM20@MNXD1 + 1 MNXM817@MNXD1
ACPS1	MNXR152858	biggR:ACPS1	bigg.reaction:ACPS1 ... bigg.reaction:ACPS1_1 ... bigg.reaction:ACPS1c ... bigg.reaction:ACPS1h ... bigg.reaction:R_ACPS1 ... bigg.reaction:R_ACPS1_1 ... bigg.reaction:R_ACPS1c ... bigg.reaction:R_ACPS1h ... bigg.reaction:R_r0368 ... bigg.reaction:r0368 ... biggR:ACPS1 ... biggR:ACPS1_1 ... biggR:ACPS1c ... biggR:ACPS1h ... biggR:R_ACPS1 ... biggR:R_ACPS1_1 ... biggR:R_ACPS1c ... biggR:R_ACPS1h ... biggR:R_r0368 ... biggR:r0368 ... deprecated:MNXR95403	1 MNXM1103458@MNXD1 + 1 MNXM740692@MNXD1 = 1 MNXM2214@MNXD1 + 1 MNXM727276@MNXD1
ACTNDH				
ACtr	MNXR152867	rheaR:27814	bigg.reaction:ACtex ... bigg.reaction:ACtg ... bigg.reaction:ACth ... bigg.reaction:ACtm ... bigg.reaction:ACtp ... bigg.reaction:ACtr ... bigg.reaction:ACts ... bigg.reaction:DM_ac_c ... bigg.reaction:EX_ac_e ... bigg.reaction:R_ACtex ... bigg.reaction:R_ACtg ... bigg.reaction:R_ACth ... bigg.reaction:R_ACtm ... bigg.reaction:R_ACtp ... bigg.reaction:R_ACtr ... bigg.reaction:R_ACts ... bigg.reaction:R_DM_ac_c ... bigg.reaction:R_EX_ac_e ... biggR:ACtex ... biggR:ACtg ... biggR:ACth ... biggR:ACtm ... biggR:ACtp ... biggR:ACtr ... biggR:ACts ... biggR:DM_ac_c ... biggR:EX_ac_e ... biggR:R_ACtex ... biggR:R_ACtg ... biggR:R_ACth ... biggR:R_ACtm ... biggR:R_ACtp ... biggR:R_ACtr ... biggR:R_ACts ... biggR:R_DM_ac_c ... biggR:R_EX_ac_e ... deprecated:MNXR95430 ... deprecated:MNXR95431 ... metacyc.reaction:TRANS-RXN-455 ... metacycR:TRANS-RXN-455 ... rhea:27814 ... rhea:27815 ... rhea:27816 ... rhea:27817 ... rheaR:27814 ... rheaR:27815 ... rheaR:27816 ... rheaR:27817 ... sabiork.reaction:12184 ... sabiorkR:12184 ... seed.reaction:rxn08063 ... seed.reaction:rxn09787 ... seed.reaction:rxn09866 ... seed.reaction:rxn10904 ... seed.reaction:rxn28609 ... seed.reaction:rxn31359 ... seedR:rxn08063 ... seedR:rxn09787 ... seedR:rxn09866 ... seedR:rxn10904 ... seedR:rxn28609 ... seedR:rxn31359	1 MNXM26@MNXD1 = 1 MNXM26@MNXD2
ADA	MNXR190575	rheaR:24408	bigg.reaction:ADA ... bigg.reaction:ADAe ... bigg.reaction:R_ADA ... bigg.reaction:R_ADAe ... biggR:ADA ... biggR:ADAe ... biggR:R_ADA ... biggR:R_ADAe ... deprecated:MNXR190576 ... deprecated:MNXR95432 ... kegg.reaction:R01560 ... keggR:R01560 ... metacyc.reaction:ADENODEAMIN-RXN ... metacycR:ADENODEAMIN-RXN ... rhea:24408 ... rhea:24409 ... rhea:24410 ... rhea:24411 ... rheaR:24408 ... rheaR:24409 ... rheaR:24410 ... rheaR:24411 ... sabiork.reaction:134 ... sabiorkR:134 ... seed.reaction:rxn01137 ... seed.reaction:rxn29985 ... seed.reaction:rxn31888 ... seed.reaction:rxn31938 ... seed.reaction:rxn31940 ... seed.reaction:rxn31942 ... seedR:rxn01137 ... seedR:rxn29985 ... seedR:rxn31888 ... seedR:rxn31938 ... seedR:rxn31940 ... seedR:rxn31942	1 MNXM1103335@MNXD1 + 1 MNXM729302@MNXD1 = 1 MNXM1105760@MNXD1 + 1 MNXM1@MNXD1 + 1 WATER@MNXD1
ADCL	MNXR95436	rheaR:16201	bigg.reaction:ADCL ... bigg.reaction:R_ADCL ... biggR:ADCL ... biggR:R_ADCL ... deprecated:MNXR467 ... kegg.reaction:R05553 ... keggR:R05553 ... metacyc.reaction:ADCLY-RXN ... metacycR:ADCLY-RXN ... rhea:16201 ... rhea:16202 ... rhea:16203 ... rhea:16204 ... rheaR:16201 ... rheaR:16202 ... rheaR:16203 ... rheaR:16204 ... seed.reaction:rxn03841 ... seed.reaction:rxn19071 ... seedR:rxn03841 ... seedR:rxn19071	1 MNXM1458@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM23@MNXD1 + 1 MNXM421@MNXD1
ADCPS1	MNXR152869	biggR:ADCPS1	bigg.reaction:ADCPS1 ... bigg.reaction:R_ADCPS1 ... biggR:ADCPS1 ... biggR:R_ADCPS1 ... deprecated:MNXR95438	1 MNXM1103715@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1107675@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM877@MNXD1
ADCPS2	MNXR190579	rheaR:21896	bigg.reaction:ADCPS2 ... bigg.reaction:R_ADCPS2 ... biggR:ADCPS2 ... biggR:R_ADCPS2 ... deprecated:MNXR190580 ... deprecated:MNXR95439 ... kegg.reaction:R06529 ... keggR:R06529 ... metacyc.reaction:RXN-6261 ... metacycR:RXN-6261 ... rhea:21896 ... rhea:21897 ... rhea:21898 ... rhea:21899 ... rheaR:21896 ... rheaR:21897 ... rheaR:21898 ... rheaR:21899 ... seed.reaction:rxn04384 ... seed.reaction:rxn24142 ... seedR:rxn04384 ... seedR:rxn24142	1 MNXM1104880@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1697@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM877@MNXD1
ADCS	MNXR95440	rheaR:11672	bigg.reaction:ADCS ... bigg.reaction:R_ADCS ... biggR:ADCS ... biggR:R_ADCS ... deprecated:MNXR30623 ... kegg.reaction:R01716 ... keggR:R01716 ... metacyc.reaction:PABASYN-RXN ... metacycR:PABASYN-RXN ... rhea:11672 ... rhea:11673 ... rhea:11674 ... rhea:11675 ... rheaR:11672 ... rheaR:11673 ... rheaR:11674 ... rheaR:11675 ... sabiork.reaction:1828 ... sabiorkR:1828 ... seed.reaction:rxn01257 ... seed.reaction:rxn20498 ... seed.reaction:rxn20499 ... seed.reaction:rxn33973 ... seedR:rxn01257 ... seedR:rxn20498 ... seedR:rxn20499 ... seedR:rxn33973	1 MNXM1458@MNXD1 + 1 MNXM741173@MNXD1 = 1 MNXM337@MNXD1 + 1 MNXM37@MNXD1
ADCYRS	MNXR149177	biggR:ADCYRS	bigg.reaction:ADCYRS ... bigg.reaction:R_ADCYRS ... biggR:ADCYRS ... biggR:R_ADCYRS ... deprecated:MNXR109403 ... deprecated:MNXR95441	4 MNXM37@MNXD1 + 4 MNXM3@MNXD1 + 1 MNXM735499@MNXD1 + 4 WATER@MNXD1 = 4 MNXM40333@MNXD1 + 4 MNXM741173@MNXD1 + 1 MNXM877@MNXD1 + 4 MNXM9@MNXD1
ADD	MNXR152871	rheaR:23688	bigg.reaction:ADD ... bigg.reaction:R_ADD ... biggR:ADD ... biggR:R_ADD ... deprecated:MNXR152872 ... deprecated:MNXR95443 ... kegg.reaction:R01244 ... keggR:R01244 ... metacyc.reaction:ADENINE-DEAMINASE-RXN ... metacycR:ADENINE-DEAMINASE-RXN ... rhea:23688 ... rhea:23689 ... rhea:23690 ... rhea:23691 ... rheaR:23688 ... rheaR:23689 ... rheaR:23690 ... rheaR:23691 ... sabiork.reaction:131 ... sabiorkR:131 ... seed.reaction:rxn00926 ... seed.reaction:rxn29986 ... seedR:rxn00926 ... seedR:rxn29986	1 MNXM168@MNXD1 + 1 MNXM1@MNXD1 + 1 WATER@MNXD1 = 1 MNXM729302@MNXD1 + 1 MNXM732487@MNXD1
ADK1	MNXR95450	rheaR:12973	bigg.reaction:ADK1 ... bigg.reaction:ADK1g ... bigg.reaction:ADK1m ... bigg.reaction:ATAMh ... bigg.reaction:R_ADK1 ... bigg.reaction:R_ADK1g ... bigg.reaction:R_ADK1m ... bigg.reaction:R_ATAMh ... biggR:ADK1 ... biggR:ADK1g ... biggR:ADK1m ... biggR:ATAMh ... biggR:R_ADK1 ... biggR:R_ADK1g ... biggR:R_ADK1m ... biggR:R_ATAMh ... deprecated:MNXR479 ... deprecated:MNXR90840 ... kegg.reaction:R00127 ... keggR:R00127 ... metacyc.reaction:ADENYL-KIN-RXN ... metacycR:ADENYL-KIN-RXN ... rhea:12973 ... rhea:12974 ... rhea:12975 ... rhea:12976 ... rheaR:12973 ... rheaR:12974 ... rheaR:12975 ... rheaR:12976 ... sabiork.reaction:82 ... sabiorkR:82 ... seed.reaction:rxn00097 ... seed.reaction:rxn27684 ... seed.reaction:rxn27685 ... seedR:rxn00097 ... seedR:rxn27684 ... seedR:rxn27685	1 MNXM3@MNXD1 + 1 MNXM728294@MNXD1 = 2 MNXM40333@MNXD1
ADK10				
ADK11				
ADK2	MNXR95451	seedR:rxn10052	bigg.reaction:ADK2 ... bigg.reaction:ADK2_1 ... bigg.reaction:R_ADK2 ... bigg.reaction:R_ADK2_1 ... biggR:ADK2 ... biggR:ADK2_1 ... biggR:R_ADK2 ... biggR:R_ADK2_1 ... deprecated:MNXR480 ... seed.reaction:rxn10052 ... seedR:rxn10052	1 MNXM11@MNXD1 + 1 MNXM40333@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM332@MNXD1 + 1 MNXM728294@MNXD1
ADK3	MNXR190581	rheaR:29863	bigg.reaction:ADK3 ... bigg.reaction:ADK3m ... bigg.reaction:R_ADK3 ... bigg.reaction:R_ADK3m ... biggR:ADK3 ... biggR:ADK3m ... biggR:R_ADK3 ... biggR:R_ADK3m ... deprecated:MNXR190582 ... deprecated:MNXR95452 ... metacyc.reaction:RXN-14074 ... metacycR:RXN-14074 ... rhea:29863 ... rhea:29864 ... rhea:29865 ... rhea:29866 ... rheaR:29863 ... rheaR:29864 ... rheaR:29865 ... rheaR:29866 ... sabiork.reaction:14623 ... sabiorkR:14623 ... seed.reaction:rxn08066 ... seed.reaction:rxn30084 ... seedR:rxn08066 ... seedR:rxn30084	1 MNXM1103285@MNXD1 + 1 MNXM40333@MNXD1 = 1 MNXM1103553@MNXD1 + 1 MNXM728294@MNXD1
ADK5				
ADK7				
ADK8				
ADK9				
ADMDCr				
ADOCBIK	MNXR190597	rheaR:15769	bigg.reaction:ADOCBIK ... bigg.reaction:R_ADOCBIK ... biggR:ADOCBIK ... biggR:R_ADOCBIK ... deprecated:MNXR190598 ... deprecated:MNXR95465 ... kegg.reaction:R05221 ... keggR:R05221 ... metacyc.reaction:COBINAMIDEKIN-RXN ... metacycR:COBINAMIDEKIN-RXN ... rhea:15769 ... rhea:15770 ... rhea:15771 ... rhea:15772 ... rheaR:15769 ... rheaR:15770 ... rheaR:15771 ... rheaR:15772 ... seed.reaction:rxn03536 ... seedR:rxn03536	1 MNXM1103715@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM1104880@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1
ADOCBIK2				
ADOCBLS	MNXR152878	rheaR:16049	bigg.reaction:ADOCBLS ... bigg.reaction:R_ADOCBLS ... biggR:ADOCBLS ... biggR:R_ADOCBLS ... deprecated:MNXR173050 ... deprecated:MNXR190165 ... deprecated:MNXR190166 ... deprecated:MNXR95469 ... kegg.reaction:R05223 ... keggR:R05223 ... metacyc.reaction:COBALAMINSYN-RXN ... metacycR:COBALAMINSYN-RXN ... rhea:16049 ... rhea:16050 ... rhea:16051 ... rhea:16052 ... rheaR:16049 ... rheaR:16050 ... rheaR:16051 ... rheaR:16052 ... sabiork.reaction:4834 ... sabiorkR:4834 ... seed.reaction:rxn03538 ... seed.reaction:rxn19321 ... seed.reaction:rxn19322 ... seedR:rxn03538 ... seedR:rxn19321 ... seedR:rxn19322	1 MNXM1101279@MNXD1 + 1 MNXM729592@MNXD1 = 1 MNXM1101285@MNXD1 + 1 MNXM1104551@MNXD1 + 1 MNXM1@MNXD1
ADOCBLabc	MNXR152879	seedR:rxn08070	bigg.reaction:ADOCBLabc ... bigg.reaction:ADOCBLabcpp ... bigg.reaction:R_ADOCBLabc ... bigg.reaction:R_ADOCBLabcpp ... biggR:ADOCBLabc ... biggR:ADOCBLabcpp ... biggR:R_ADOCBLabc ... biggR:R_ADOCBLabcpp ... deprecated:MNXR152880 ... deprecated:MNXR95471 ... seed.reaction:rxn08070 ... seed.reaction:rxn18671 ... seedR:rxn08070 ... seedR:rxn18671	1 MNXM1104551@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1104551@MNXD2 + 1 MNXM3@MNXD1 + 1 WATER@MNXD1
ADPRDP	MNXR152012	rheaR:10412	bigg.reaction:ADPRDP ... bigg.reaction:ADPRDP_1 ... bigg.reaction:ADPRDPm ... bigg.reaction:R_ADPRDP ... bigg.reaction:R_ADPRDP_1 ... bigg.reaction:R_ADPRDPm ... biggR:ADPRDP ... biggR:ADPRDP_1 ... biggR:ADPRDPm ... biggR:R_ADPRDP ... biggR:R_ADPRDP_1 ... biggR:R_ADPRDPm ... deprecated:MNXR141186 ... deprecated:MNXR190078 ... deprecated:MNXR190079 ... deprecated:MNXR95480 ... kegg.reaction:R01054 ... keggR:R01054 ... metacyc.reaction:RXN0-1441 ... metacycR:RXN0-1441 ... rhea:10412 ... rhea:10413 ... rhea:10414 ... rhea:10415 ... rheaR:10412 ... rheaR:10413 ... rheaR:10414 ... rheaR:10415 ... seed.reaction:rxn00775 ... seed.reaction:rxn14038 ... seed.reaction:rxn28560 ... seedR:rxn00775 ... seedR:rxn14038 ... seedR:rxn28560	1 MNXM1104056@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM728294@MNXD1 = 1 MNXM1104545@MNXD1 + 1 WATER@MNXD1
ADPT	MNXR190607	rheaR:16609	bigg.reaction:ADPT ... bigg.reaction:R_ADPT ... bigg.reaction:R_r0051 ... bigg.reaction:r0051 ... biggR:ADPT ... biggR:R_ADPT ... biggR:R_r0051 ... biggR:r0051 ... deprecated:MNXR190608 ... deprecated:MNXR95482 ... kegg.reaction:R00190 ... keggR:R00190 ... metacyc.reaction:ADENPRIBOSYLTRAN-RXN ... metacycR:ADENPRIBOSYLTRAN-RXN ... rhea:16609 ... rhea:16610 ... rhea:16611 ... rhea:16612 ... rheaR:16609 ... rheaR:16610 ... rheaR:16611 ... rheaR:16612 ... sabiork.reaction:80 ... sabiorkR:80 ... seed.reaction:rxn00139 ... seed.reaction:rxn38024 ... seedR:rxn00139 ... seedR:rxn38024	1 MNXM1104453@MNXD1 + 1 MNXM168@MNXD1 = 1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1
ADSL1r	MNXR190613	rheaR:16853	bigg.reaction:ADSL1r ... bigg.reaction:R_ADSL1r ... biggR:ADSL1r ... biggR:R_ADSL1r ... deprecated:MNXR190614 ... deprecated:MNXR95493 ... kegg.reaction:R01083 ... keggR:R01083 ... metacyc.reaction:AMPSYN-RXN ... metacycR:AMPSYN-RXN ... rhea:16853 ... rhea:16854 ... rhea:16855 ... rhea:16856 ... rheaR:16853 ... rheaR:16854 ... rheaR:16855 ... rheaR:16856 ... sabiork.reaction:306 ... sabiorkR:306 ... seed.reaction:rxn00800 ... seed.reaction:rxn27708 ... seedR:rxn00800 ... seedR:rxn27708	1 MNXM1103622@MNXD1 = 4 MNXM1@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM737340@MNXD1
ADSL2r	MNXR189171	rheaR:23920	bigg.reaction:ADSL2r ... bigg.reaction:R_ADSL2r ... biggR:ADSL2r ... biggR:R_ADSL2r ... deprecated:MNXR108966 ... deprecated:MNXR189172 ... kegg.reaction:R04559 ... keggR:R04559 ... metacyc.reaction:AICARSYN-RXN ... metacycR:AICARSYN-RXN ... rhea:23920 ... rhea:23921 ... rhea:23922 ... rhea:23923 ... rheaR:23920 ... rheaR:23921 ... rheaR:23922 ... rheaR:23923 ... sabiork.reaction:121 ... sabiorkR:121 ... seed.reaction:rxn03136 ... seed.reaction:rxn27691 ... seed.reaction:rxn35572 ... seed.reaction:rxn35698 ... seedR:rxn03136 ... seedR:rxn27691 ... seedR:rxn35572 ... seedR:rxn35698	1 MNXM1103365@MNXD1 + 1 MNXM737340@MNXD1 = 1 MNXM1104647@MNXD1
ADSS	MNXR192666	rheaR:15753	bigg.reaction:ADSS ... bigg.reaction:ADSSh ... bigg.reaction:R_ADSS ... bigg.reaction:R_ADSSh ... biggR:ADSS ... biggR:ADSSh ... biggR:R_ADSS ... biggR:R_ADSSh ... deprecated:MNXR190400 ... deprecated:MNXR190401 ... kegg.reaction:R01135 ... keggR:R01135 ... metacyc.reaction:ADENYLOSUCCINATE-SYNTHASE-RXN ... metacycR:ADENYLOSUCCINATE-SYNTHASE-RXN ... rhea:15753 ... rhea:15754 ... rhea:15755 ... rhea:15756 ... rheaR:15753 ... rheaR:15754 ... rheaR:15755 ... rheaR:15756 ... sabiork.reaction:228 ... sabiorkR:228 ... seed.reaction:rxn00838 ... seed.reaction:rxn27686 ... seedR:rxn00838 ... seedR:rxn27686	1 MNXM1101868@MNXD1 + 1 MNXM1103553@MNXD1 + 1 MNXM1108206@MNXD1 + 2 MNXM1@MNXD1 = 1 MNXM1103285@MNXD1 + 1 MNXM1103622@MNXD1 + 1 MNXM9@MNXD1
AEPPT				
AGDC	MNXR190617	rheaR:22936	bigg.reaction:AGDC ... bigg.reaction:R_AGDC ... biggR:AGDC ... biggR:R_AGDC ... deprecated:MNXR190618 ... deprecated:MNXR95528 ... kegg.reaction:R02059 ... keggR:R02059 ... metacyc.reaction:NAG6PDEACET-RXN ... metacycR:NAG6PDEACET-RXN ... rhea:22936 ... rhea:22937 ... rhea:22938 ... rhea:22939 ... rheaR:22936 ... rheaR:22937 ... rheaR:22938 ... rheaR:22939 ... sabiork.reaction:2076 ... sabiorkR:2076 ... seed.reaction:rxn01484 ... seedR:rxn01484	1 MNXM1104065@MNXD1 + 1 MNXM26@MNXD1 = 1 MNXM1105999@MNXD1 + 1 WATER@MNXD1
AGMT	MNXR95554	rheaR:13929	bigg.reaction:AGMT ... bigg.reaction:AGMTm ... bigg.reaction:R_AGMT ... bigg.reaction:R_AGMTm ... biggR:AGMT ... biggR:AGMTm ... biggR:R_AGMT ... biggR:R_AGMTm ... deprecated:MNXR558 ... kegg.reaction:R01157 ... keggR:R01157 ... metacyc.reaction:AGMATIN-RXN ... metacycR:AGMATIN-RXN ... rhea:13929 ... rhea:13930 ... rhea:13931 ... rhea:13932 ... rheaR:13929 ... rheaR:13930 ... rheaR:13931 ... rheaR:13932 ... sabiork.reaction:595 ... sabiorkR:595 ... seed.reaction:rxn00858 ... seed.reaction:rxn30601 ... seed.reaction:rxn33451 ... seed.reaction:rxn33452 ... seedR:rxn00858 ... seedR:rxn30601 ... seedR:rxn33451 ... seedR:rxn33452	1 MNXM117@MNXD1 + 1 MNXM118@MNXD1 = 1 MNXM328@MNXD1 + 1 WATER@MNXD1
AGPAT120	MNXR95558	biggR:AGPAT120	bigg.reaction:AGPAT120 ... bigg.reaction:R_AGPAT120 ... biggR:AGPAT120 ... biggR:R_AGPAT120 ... deprecated:MNXR55012	1 MNXM1103432@MNXD1 + 1 MNXM726234@MNXD1 = 1 MNXM740692@MNXD1 + 1 MNXM90509@MNXD1
AGPAT140	MNXR95559	biggR:AGPAT140	bigg.reaction:AGPAT140 ... bigg.reaction:R_AGPAT140 ... biggR:AGPAT140 ... biggR:R_AGPAT140 ... deprecated:MNXR47336	1 MNXM728548@MNXD1 + 1 MNXM734523@MNXD1 = 1 MNXM737414@MNXD1 + 1 MNXM740692@MNXD1
AGPAT141	MNXR95560	biggR:AGPAT141	bigg.reaction:AGPAT141 ... bigg.reaction:R_AGPAT141 ... biggR:AGPAT141 ... biggR:R_AGPAT141 ... deprecated:MNXR47337	1 MNXM162426@MNXD1 + 1 MNXM91053@MNXD1 = 1 MNXM740692@MNXD1 + 1 MNXM90512@MNXD1
AGPAT160	MNXR95561	biggR:AGPAT160	bigg.reaction:AGPAT160 ... bigg.reaction:AGPAT160h ... bigg.reaction:R_AGPAT160 ... bigg.reaction:R_AGPAT160h ... biggR:AGPAT160 ... biggR:AGPAT160h ... biggR:R_AGPAT160 ... biggR:R_AGPAT160h ... deprecated:MNXR47338	1 MNXM728536@MNXD1 + 1 MNXM732965@MNXD1 = 1 MNXM731668@MNXD1 + 1 MNXM740692@MNXD1
AGPAT161	MNXR95564	biggR:AGPATACP_HDE_HDE_h	bigg.reaction:AGPAT161 ... bigg.reaction:AGPATACP_HDE_HDE_h ... bigg.reaction:R_AGPAT161 ... bigg.reaction:R_AGPATACP_HDE_HDE_h ... biggR:AGPAT161 ... biggR:AGPATACP_HDE_HDE_h ... biggR:R_AGPAT161 ... biggR:R_AGPATACP_HDE_HDE_h ... deprecated:MNXR47340	1 MNXM740692@MNXD1 + 1 MNXM90510@MNXD1 = 1 MNXM89949@MNXD1 + 1 MNXM91047@MNXD1
AGPAT180	MNXR95565	biggR:AGPAT180	bigg.reaction:AGPAT180 ... bigg.reaction:R_AGPAT180 ... biggR:AGPAT180 ... biggR:R_AGPAT180 ... deprecated:MNXR47341	1 MNXM3075@MNXD1 + 1 MNXM734212@MNXD1 = 1 MNXM737489@MNXD1 + 1 MNXM740692@MNXD1
AGPAT181	MNXR95567	biggR:AGPAT181	bigg.reaction:AGPAT181 ... bigg.reaction:R_AGPAT181 ... biggR:AGPAT181 ... biggR:R_AGPAT181 ... deprecated:MNXR47342	1 MNXM732145@MNXD1 + 1 MNXM89950@MNXD1 = 1 MNXM740692@MNXD1 + 1 MNXM90511@MNXD1
