#query	mnx_id	reference	xrefs	name
NTD5	MNXR102035	rheaR:11080	bigg.reaction:NTD5 ... bigg.reaction:NTD5l ... bigg.reaction:NTD5m ... bigg.reaction:NTD5pp ... bigg.reaction:R_NTD5 ... bigg.reaction:R_NTD5l ... bigg.reaction:R_NTD5m ... bigg.reaction:R_NTD5pp ... biggR:NTD5 ... biggR:NTD5l ... biggR:NTD5m ... biggR:NTD5pp ... biggR:R_NTD5 ... biggR:R_NTD5l ... biggR:R_NTD5m ... biggR:R_NTD5pp ... deprecated:MNXR3878 ... kegg.reaction:R01569 ... keggR:R01569 ... metacyc.reaction:THYMIDYLATE-5-PHOSPHATASE-RXN ... metacycR:THYMIDYLATE-5-PHOSPHATASE-RXN ... rhea:11080 ... rhea:11081 ... rhea:11082 ... rhea:11083 ... rheaR:11080 ... rheaR:11081 ... rheaR:11082 ... rheaR:11083 ... sabiork.reaction:479 ... sabiorkR:479 ... seed.reaction:rxn01145 ... seed.reaction:rxn29955 ... seedR:rxn01145 ... seedR:rxn29955	1 MNXM257@MNXD1 + 1 WATER@MNXD1 = 1 MNXM420@MNXD1 + 1 MNXM9@MNXD1
NTD5_a				
NTD6	MNXR102036	rheaR:29371	bigg.reaction:NTD6 ... bigg.reaction:NTD6l ... bigg.reaction:NTD6pp ... bigg.reaction:R_NTD6 ... bigg.reaction:R_NTD6l ... bigg.reaction:R_NTD6pp ... biggR:NTD6 ... biggR:NTD6l ... biggR:NTD6pp ... biggR:R_NTD6 ... biggR:R_NTD6l ... biggR:R_NTD6pp ... deprecated:MNXR3879 ... deprecated:MNXR80997 ... kegg.reaction:R02088 ... keggR:R02088 ... metacyc.reaction:RXN-14161 ... metacycR:RXN-14161 ... rhea:29371 ... rhea:29372 ... rhea:29373 ... rhea:29374 ... rheaR:29371 ... rheaR:29372 ... rheaR:29373 ... rheaR:29374 ... sabiork.reaction:282 ... sabiorkR:282 ... seed.reaction:rxn01507 ... seed.reaction:rxn13134 ... seed.reaction:rxn29951 ... seed.reaction:rxn33471 ... seed.reaction:rxn33474 ... seedR:rxn01507 ... seedR:rxn13134 ... seedR:rxn29951 ... seedR:rxn33471 ... seedR:rxn33474	1 MNXM432@MNXD1 + 1 WATER@MNXD1 = 1 MNXM625@MNXD1 + 1 MNXM9@MNXD1
NTD7	MNXR188533	rheaR:29375	bigg.reaction:NTD7 ... bigg.reaction:NTD7e ... bigg.reaction:NTD7l ... bigg.reaction:NTD7pp ... bigg.reaction:R_NTD7 ... bigg.reaction:R_NTD7e ... bigg.reaction:R_NTD7l ... bigg.reaction:R_NTD7pp ... bigg.reaction:R_r0047 ... bigg.reaction:r0047 ... biggR:NTD7 ... biggR:NTD7e ... biggR:NTD7l ... biggR:NTD7pp ... biggR:R_NTD7 ... biggR:R_NTD7e ... biggR:R_NTD7l ... biggR:R_NTD7pp ... biggR:R_r0047 ... biggR:r0047 ... deprecated:MNXR102037 ... deprecated:MNXR188534 ... kegg.reaction:R00183 ... keggR:R00183 ... metacyc.reaction:AMP-DEPHOSPHORYLATION-RXN ... metacycR:AMP-DEPHOSPHORYLATION-RXN ... rhea:29375 ... rhea:29376 ... rhea:29377 ... rhea:29378 ... rheaR:29375 ... rheaR:29376 ... rheaR:29377 ... rheaR:29378 ... sabiork.reaction:295 ... sabiorkR:295 ... seed.reaction:rxn00132 ... seed.reaction:rxn18970 ... seed.reaction:rxn30611 ... seed.reaction:rxn31965 ... seed.reaction:rxn31971 ... seed.reaction:rxn31973 ... seedR:rxn00132 ... seedR:rxn18970 ... seedR:rxn30611 ... seedR:rxn31965 ... seedR:rxn31971 ... seedR:rxn31973	1 MNXM1105760@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM728294@MNXD1 + 1 WATER@MNXD1
NTD8	MNXR145799	rheaR:29379	bigg.reaction:NTD8 ... bigg.reaction:NTD8l ... bigg.reaction:NTD8pp ... bigg.reaction:R_NTD8 ... bigg.reaction:R_NTD8l ... bigg.reaction:R_NTD8pp ... biggR:NTD8 ... biggR:NTD8l ... biggR:NTD8pp ... biggR:R_NTD8 ... biggR:R_NTD8l ... biggR:R_NTD8pp ... deprecated:MNXR102038 ... deprecated:MNXR145800 ... kegg.reaction:R01968 ... keggR:R01968 ... metacyc.reaction:RXN-14142 ... metacycR:RXN-14142 ... rhea:29379 ... rhea:29380 ... rhea:29381 ... rhea:29382 ... rheaR:29379 ... rheaR:29380 ... rheaR:29381 ... rheaR:29382 ... sabiork.reaction:304 ... sabiorkR:304 ... seed.reaction:rxn01445 ... seed.reaction:rxn29953 ... seed.reaction:rxn32325 ... seed.reaction:rxn32378 ... seedR:rxn01445 ... seedR:rxn29953 ... seedR:rxn32325 ... seedR:rxn32378	1 MNXM647@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM736654@MNXD1 + 1 WATER@MNXD1
NTD9	MNXR188143	rheaR:27714	bigg.reaction:GMP5N ... bigg.reaction:NTD9 ... bigg.reaction:NTD9e ... bigg.reaction:NTD9l ... bigg.reaction:NTD9pp ... bigg.reaction:R_GMP5N ... bigg.reaction:R_NTD9 ... bigg.reaction:R_NTD9e ... bigg.reaction:R_NTD9l ... bigg.reaction:R_NTD9pp ... biggR:GMP5N ... biggR:NTD9 ... biggR:NTD9e ... biggR:NTD9l ... biggR:NTD9pp ... biggR:R_GMP5N ... biggR:R_NTD9 ... biggR:R_NTD9e ... biggR:R_NTD9l ... biggR:R_NTD9pp ... deprecated:MNXR100381 ... deprecated:MNXR188144 ... kegg.reaction:R01227 ... keggR:R01227 ... metacyc.reaction:RXN-7609 ... metacycR:RXN-7609 ... rhea:27714 ... rhea:27715 ... rhea:27716 ... rhea:27717 ... rheaR:27714 ... rheaR:27715 ... rheaR:27716 ... rheaR:27717 ... sabiork.reaction:186 ... sabiorkR:186 ... seed.reaction:rxn00913 ... seed.reaction:rxn18973 ... seed.reaction:rxn30908 ... seedR:rxn00913 ... seedR:rxn18973 ... seedR:rxn30908	1 MNXM1101285@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1103400@MNXD1 + 1 MNXM9@MNXD1
NTRIR2x	MNXR145811	rheaR:24628	bigg.reaction:NTRIR2x ... bigg.reaction:NTRIR2xm ... bigg.reaction:R_NTRIR2x ... bigg.reaction:R_NTRIR2xm ... biggR:NTRIR2x ... biggR:NTRIR2xm ... biggR:R_NTRIR2x ... biggR:R_NTRIR2xm ... deprecated:MNXR102062 ... kegg.reaction:R00787 ... keggR:R00787 ... metacyc.reaction:RXN-13854 ... metacycR:RXN-13854 ... rhea:24628 ... rhea:24629 ... rhea:24630 ... rhea:24631 ... rheaR:24628 ... rheaR:24629 ... rheaR:24630 ... rheaR:24631 ... seed.reaction:rxn00568 ... seed.reaction:rxn43219 ... seedR:rxn00568 ... seedR:rxn43219	1 MNXM107@MNXD1 + 3 MNXM10@MNXD1 + 5 MNXM1@MNXD1 = 1 MNXM729302@MNXD1 + 3 MNXM8@MNXD1 + 2 WATER@MNXD1
NTRIR2y	MNXR102063	rheaR:24632	bigg.reaction:NTRIR2y ... bigg.reaction:NTRIR_h ... bigg.reaction:R_NTRIR2y ... bigg.reaction:R_NTRIR_h ... biggR:NTRIR2y ... biggR:NTRIR_h ... biggR:R_NTRIR2y ... biggR:R_NTRIR_h ... deprecated:MNXR55794 ... deprecated:MNXR69566 ... deprecated:MNXR83472 ... deprecated:MNXR84801 ... kegg.reaction:R00789 ... keggR:R00789 ... rhea:24632 ... rhea:24633 ... rhea:24634 ... rhea:24635 ... rheaR:24632 ... rheaR:24633 ... rheaR:24634 ... rheaR:24635 ... seed.reaction:rxn00569 ... seedR:rxn00569	1 MNXM107@MNXD1 + 5 MNXM1@MNXD1 + 3 MNXM738702@MNXD1 = 3 MNXM5@MNXD1 + 1 MNXM729302@MNXD1 + 2 WATER@MNXD1
O2t	MNXR102090	seedR:rxn05468	bigg.reaction:EX_o2_e ... bigg.reaction:O2t ... bigg.reaction:O2tcx ... bigg.reaction:O2ter ... bigg.reaction:O2tex ... bigg.reaction:O2thr ... bigg.reaction:O2tl ... bigg.reaction:O2tm ... bigg.reaction:O2tn ... bigg.reaction:O2tp ... bigg.reaction:O2tpp ... bigg.reaction:O2trhu ... bigg.reaction:O2tu ... bigg.reaction:R_EX_o2_e ... bigg.reaction:R_O2t ... bigg.reaction:R_O2tcx ... bigg.reaction:R_O2ter ... bigg.reaction:R_O2tex ... bigg.reaction:R_O2thr ... bigg.reaction:R_O2tl ... bigg.reaction:R_O2tm ... bigg.reaction:R_O2tn ... bigg.reaction:R_O2tp ... bigg.reaction:R_O2tpp ... bigg.reaction:R_O2trhu ... bigg.reaction:R_O2tu ... biggR:EX_o2_e ... biggR:O2t ... biggR:O2tcx ... biggR:O2ter ... biggR:O2tex ... biggR:O2thr ... biggR:O2tl ... biggR:O2tm ... biggR:O2tn ... biggR:O2tp ... biggR:O2tpp ... biggR:O2trhu ... biggR:O2tu ... biggR:R_EX_o2_e ... biggR:R_O2t ... biggR:R_O2tcx ... biggR:R_O2ter ... biggR:R_O2tex ... biggR:R_O2thr ... biggR:R_O2tl ... biggR:R_O2tm ... biggR:R_O2tn ... biggR:R_O2tp ... biggR:R_O2tpp ... biggR:R_O2trhu ... biggR:R_O2tu ... deprecated:MNXR3931 ... deprecated:MNXR66722 ... deprecated:MNXR98799 ... metacyc.reaction:TRANS-RXN0-474 ... metacycR:TRANS-RXN0-474 ... seed.reaction:rxn05468 ... seed.reaction:rxn09031 ... seed.reaction:rxn09032 ... seed.reaction:rxn09641 ... seed.reaction:rxn09734 ... seed.reaction:rxn31180 ... seed.reaction:rxn31196 ... seed.reaction:rxn32715 ... seed.reaction:rxn32722 ... seed.reaction:rxn34182 ... seed.reaction:rxn34543 ... seedR:rxn05468 ... seedR:rxn09031 ... seedR:rxn09032 ... seedR:rxn09641 ... seedR:rxn09734 ... seedR:rxn31180 ... seedR:rxn31196 ... seedR:rxn32715 ... seedR:rxn32722 ... seedR:rxn34182 ... seedR:rxn34543	1 MNXM735438@MNXD1 = 1 MNXM735438@MNXD2
OBDHc	MNXR188557	rheaR:33223	bigg.reaction:OBDHc ... bigg.reaction:OBDHm ... bigg.reaction:R_OBDHc ... bigg.reaction:R_OBDHm ... biggR:OBDHc ... biggR:OBDHm ... biggR:R_OBDHc ... biggR:R_OBDHm ... deprecated:MNXR102133 ... deprecated:MNXR188558 ... metacyc.reaction:RXN-7790 ... metacycR:RXN-7790 ... rhea:33223 ... rhea:33224 ... rhea:33225 ... rhea:33226 ... rheaR:33223 ... rheaR:33224 ... rheaR:33225 ... rheaR:33226 ... sabiork.reaction:12886 ... sabiorkR:12886 ... seed.reaction:rxn12777 ... seed.reaction:rxn24440 ... seedR:rxn12777 ... seedR:rxn24440	1 MNXM10@MNXD1 + 1 MNXM1106156@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM159@MNXD1 + 1 MNXM727276@MNXD1 + 1 MNXM8@MNXD1
OBTFL	MNXR188559	rheaR:28054	bigg.reaction:OBTFL ... bigg.reaction:PCFPTh ... bigg.reaction:PCFPTm ... bigg.reaction:R_OBTFL ... bigg.reaction:R_PCFPTh ... bigg.reaction:R_PCFPTm ... biggR:OBTFL ... biggR:PCFPTh ... biggR:PCFPTm ... biggR:R_OBTFL ... biggR:R_PCFPTh ... biggR:R_PCFPTm ... deprecated:MNXR102135 ... deprecated:MNXR188560 ... kegg.reaction:R06987 ... keggR:R06987 ... metacyc.reaction:KETOBUTFORMLY-RXN ... metacycR:KETOBUTFORMLY-RXN ... rhea:28054 ... rhea:28055 ... rhea:28056 ... rhea:28057 ... rheaR:28054 ... rheaR:28055 ... rheaR:28056 ... rheaR:28057 ... seed.reaction:rxn04794 ... seed.reaction:rxn27959 ... seed.reaction:rxn35425 ... seedR:rxn04794 ... seedR:rxn27959 ... seedR:rxn35425	1 MNXM1106156@MNXD1 + 1 MNXM39@MNXD1 = 1 MNXM159@MNXD1 + 1 MNXM727276@MNXD1
OCBT	MNXR102137	rheaR:19513	bigg.reaction:OCBT ... bigg.reaction:OCBT2i ... bigg.reaction:OCBT_1 ... bigg.reaction:OCBT_2 ... bigg.reaction:OCBTm ... bigg.reaction:OCT ... bigg.reaction:OCTh ... bigg.reaction:OCTm ... bigg.reaction:R_OCBT ... bigg.reaction:R_OCBT2i ... bigg.reaction:R_OCBT_1 ... bigg.reaction:R_OCBT_2 ... bigg.reaction:R_OCBTm ... bigg.reaction:R_OCT ... bigg.reaction:R_OCTh ... bigg.reaction:R_OCTm ... biggR:OCBT ... biggR:OCBT2i ... biggR:OCBT_1 ... biggR:OCBT_2 ... biggR:OCBTm ... biggR:OCT ... biggR:OCTh ... biggR:OCTm ... biggR:R_OCBT ... biggR:R_OCBT2i ... biggR:R_OCBT_1 ... biggR:R_OCBT_2 ... biggR:R_OCBTm ... biggR:R_OCT ... biggR:R_OCTh ... biggR:R_OCTm ... deprecated:MNXR141088 ... deprecated:MNXR141874 ... deprecated:MNXR3940 ... deprecated:MNXR51003 ... kegg.reaction:R01398 ... keggR:R01398 ... metacyc.reaction:ORNCARBAMTRANSFER-RXN ... metacyc.reaction:RXN-13482 ... metacycR:ORNCARBAMTRANSFER-RXN ... metacycR:RXN-13482 ... rhea:19513 ... rhea:19514 ... rhea:19515 ... rhea:19516 ... rheaR:19513 ... rheaR:19514 ... rheaR:19515 ... rheaR:19516 ... sabiork.reaction:98 ... sabiorkR:98 ... seed.reaction:rxn01019 ... seed.reaction:rxn20493 ... seed.reaction:rxn28051 ... seedR:rxn01019 ... seedR:rxn20493 ... seedR:rxn28051	1 MNXM138@MNXD1 + 1 MNXM741175@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM732471@MNXD1 + 1 MNXM9@MNXD1
OCDCAtr				
OCOAT1r				
OHPHM	MNXR188581	rheaR:27770	bigg.reaction:OHPHM ... bigg.reaction:OHPHMm ... bigg.reaction:R_OHPHM ... bigg.reaction:R_OHPHMm ... biggR:OHPHM ... biggR:OHPHMm ... biggR:R_OHPHM ... biggR:R_OHPHMm ... deprecated:MNXR102170 ... deprecated:MNXR188582 ... kegg.reaction:R04988 ... keggR:R04988 ... metacyc.reaction:2-OCTAPRENYL-6-OHPHENOL-METHY-RXN ... metacycR:2-OCTAPRENYL-6-OHPHENOL-METHY-RXN ... rhea:27770 ... rhea:27771 ... rhea:27772 ... rhea:27773 ... rheaR:27770 ... rheaR:27771 ... rheaR:27772 ... rheaR:27773 ... seed.reaction:rxn03395 ... seedR:rxn03395	1 MNXM1102072@MNXD1 + 1 MNXM1635@MNXD1 = 1 MNXM1102167@MNXD1 + 1 MNXM1707@MNXD1 + 1 MNXM1@MNXD1
OIVD1r	MNXR188585	rheaR:25177	bigg.reaction:OIVD1m ... bigg.reaction:OIVD1r ... bigg.reaction:R_OIVD1m ... bigg.reaction:R_OIVD1r ... biggR:OIVD1m ... biggR:OIVD1r ... biggR:R_OIVD1m ... biggR:R_OIVD1r ... deprecated:MNXR102172 ... deprecated:MNXR188586 ... kegg.reaction:R01651 ... keggR:R01651 ... metacyc.reaction:2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN ... metacycR:2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN ... rhea:25177 ... rhea:25178 ... rhea:25179 ... rhea:25180 ... rheaR:25177 ... rheaR:25178 ... rheaR:25179 ... rheaR:25180 ... sabiork.reaction:1788 ... sabiorkR:1788 ... seed.reaction:rxn01207 ... seed.reaction:rxn27534 ... seedR:rxn01207 ... seedR:rxn27534	1 MNXM10@MNXD1 + 1 MNXM1104535@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM404@MNXD1 + 1 MNXM727276@MNXD1 + 1 MNXM8@MNXD1
OIVD2	MNXR188587	rheaR:13997	bigg.reaction:OIVD2 ... bigg.reaction:OIVD2m ... bigg.reaction:R_OIVD2 ... bigg.reaction:R_OIVD2m ... biggR:OIVD2 ... biggR:OIVD2m ... biggR:R_OIVD2 ... biggR:R_OIVD2m ... deprecated:MNXR102173 ... deprecated:MNXR188588 ... kegg.reaction:R01210 ... keggR:R01210 ... metacyc.reaction:1.2.1.25-RXN ... metacycR:1.2.1.25-RXN ... rhea:13997 ... rhea:13998 ... rhea:13999 ... rhea:14000 ... rheaR:13997 ... rheaR:13998 ... rheaR:13999 ... rheaR:14000 ... sabiork.reaction:1443 ... sabiorkR:1443 ... seed.reaction:rxn00899 ... seed.reaction:rxn27481 ... seedR:rxn00899 ... seedR:rxn27481	1 MNXM10@MNXD1 + 1 MNXM1104531@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM727276@MNXD1 + 1 MNXM732866@MNXD1 + 1 MNXM8@MNXD1
OIVD3	MNXR188589	rheaR:30907	bigg.reaction:OIVD3 ... bigg.reaction:OIVD3m ... bigg.reaction:R_OIVD3 ... bigg.reaction:R_OIVD3m ... biggR:OIVD3 ... biggR:OIVD3m ... biggR:R_OIVD3 ... biggR:R_OIVD3m ... deprecated:MNXR102174 ... deprecated:MNXR188590 ... deprecated:MNXR188591 ... kegg.reaction:R03171 ... keggR:R03171 ... metacyc.reaction:2KETO-3METHYLVALERATE-RXN ... metacycR:2KETO-3METHYLVALERATE-RXN ... rhea:30907 ... rhea:30908 ... rhea:30909 ... rhea:30910 ... rheaR:30907 ... rheaR:30908 ... rheaR:30909 ... rheaR:30910 ... sabiork.reaction:3001 ... sabiorkR:3001 ... seed.reaction:rxn02269 ... seed.reaction:rxn17744 ... seed.reaction:rxn27533 ... seed.reaction:rxn37658 ... seed.reaction:rxn39381 ... seedR:rxn02269 ... seedR:rxn17744 ... seedR:rxn27533 ... seedR:rxn37658 ... seedR:rxn39381	1 MNXM10@MNXD1 + 1 MNXM1105985@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM1103447@MNXD1 + 1 MNXM727276@MNXD1 + 1 MNXM8@MNXD1
OMBZLM	MNXR189261	rheaR:27774	bigg.reaction:OMBZLM ... bigg.reaction:OMBZLMm ... bigg.reaction:R_OMBZLM ... bigg.reaction:R_OMBZLMm ... biggR:OMBZLM ... biggR:OMBZLMm ... biggR:R_OMBZLM ... biggR:R_OMBZLMm ... deprecated:MNXR115030 ... deprecated:MNXR189262 ... metacyc.reaction:2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN ... metacycR:2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN ... rhea:27774 ... rhea:27775 ... rhea:27776 ... rhea:27777 ... rheaR:27774 ... rheaR:27775 ... rheaR:27776 ... rheaR:27777 ... seed.reaction:rxn09039 ... seedR:rxn09039	1 MNXM1102072@MNXD1 + 1 MNXM90444@MNXD1 = 1 MNXM1102167@MNXD1 + 1 MNXM1104227@MNXD1 + 1 MNXM1@MNXD1
OMMBLHX3	MNXR151721	biggR:OMMBLHX3	bigg.reaction:OMMBLHX3 ... bigg.reaction:R_OMMBLHX3 ... biggR:OMMBLHX3 ... biggR:R_OMMBLHX3 ... deprecated:MNXR138670	1 MNXM10@MNXD1 + 1 MNXM1104278@MNXD1 + 3 MNXM1@MNXD1 + 2 MNXM40333@MNXD1 + 2 MNXM9@MNXD1 = 1 MNXM1104227@MNXD1 + 2 MNXM3@MNXD1 + 1 MNXM8@MNXD1 + 3 WATER@MNXD1
